Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
ZION,3_Finger_Mesa_013,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_014,,,,,,,,,,,,324888,4137807,12,NAD83,,,,,,,,,20,,25,,,,,,,,,,,,
ZION,3_Finger_Mesa_014,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_015,,,,,,,,,,,,324716,4137735,12,NAD83,,,,,,,,,,,0,,,,,,,,,,,,
ZION,3_Finger_Mesa_015,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_016,,,,,,,,,,,,324817,4137654,12S,NAD83,,,,,,,,,5,,27,,,,,,,,,,,,
ZION,3_Finger_Mesa_016,10/19/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_017,,,,,,,,,,,,325117,4137710,12,NAD83,,,,,,,,,62,,12,,,,,,,,,,,,
ZION,3_Finger_Mesa_017,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_018,,,,,,,,,,,,325276,4137639,12,NAD83,,,,,,,,,68,,23,,,,,,,,,,,,
ZION,3_Finger_Mesa_018,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_019,,,,,,,,,,,,324810,4137542,12S,NAD83,,,,,,,,,122,,25,,,,,,,,,,,,
ZION,3_Finger_Mesa_019,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_020,,,,,,,,,,,,325053,4137548,12S,NAD83,,,,,,,,,121,,28,,,,,,,,,,,,
ZION,3_Finger_Mesa_020,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_021,,,,,,,,,,,,323777,4137290,12,NAD83,,,,,,,,,258,,30,,,,,,,,,,,,
ZION,3_Finger_Mesa_021,10/22/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_022,,,,,,,,,,,,324680,4137434,12S,NAD83,,,,,,,,,217,,25,,,,,,,,,,,,
ZION,3_Finger_Mesa_022,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_023,,,,,,,,,,,,323845,4137273,12,NAD83,,,,,,,,,230,,22,,,,,,,,,,,,
ZION,3_Finger_Mesa_023,10/22/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_024,,,,,,,,,,,,323937,4137254,12,NAD83,,,,,,,,,172,,20,,,,,,,,,,,,
ZION,3_Finger_Mesa_024,10/22/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_025,,,,,,,,,,,,324486,4137251,12S,NAD83,,,,,,,,,270,,38,,,,,,,,,,,,
ZION,3_Finger_Mesa_025,10/21/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_026,,,,,,,,,,,,325820,4136980,12,NAD83,,,,,,,,,336,,19,,,,,,,,,,,,
ZION,3_Finger_Mesa_026,10/19/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_027,,,,,,,,,,,,325833,4136886,12,NAD83,,,,,,,,,100,34,,,,,,,,,,,,,
ZION,3_Finger_Mesa_027,10/19/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,3_Finger_Mesa_028,,,,,,,,,,,,325936,4136634,12,NAD83,,,,,,,,,70,,24,,,,,,,,,,,,
ZION,3_Finger_Mesa_028,10/19/09 8:48,,,0,PostBurnYear1,PostBurnYear1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-27,,,,,,,FMH - ABCO,Biller/Bastian,Forest,,,318605,4137574,12,NAD83,0,0,7/20/98,,,,,85,0,0,0,Take the KT road to the cattle guard / Park boundary in the little creek valley which is south of the Lamoreaux Ranch.  Heading to Plot 0,"Route Description: see map Feature Description:  Compass Bearing Feature to Stake: 180Distance from Feature to Stake, meters: 0",From FMH 1028 - Control Plot,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-27,7/20/98,,From FMH 1029 ,7,00PR01,00PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-27,8/6/02,,From FMH 1029 ,8,00PR02,00PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-27,8/10/09 13:44,"Smith, Eberhard, Silverman, McLimons",,9,00PR03,00PR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-27,7/21/14 15:51,,,0,00Pre,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-28,,,,,,,FMH - ABCO,,Forest,,,318782,4137725,12,NAD83,0,0,11/13/06,,,,,154,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 - Control Plot,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-28,7/17/98,,From FMH 1029 ,7,00PR01,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-28,9/25/02,,From FMH 1029                                                                  ,8,00PR02,00Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-28,8/10/09 10:34,,,9,00PR03,00Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-28,9/8/14 11:41,,,0,00Pre,00Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-29,,,,,,,FMH - ABCO,"Biller,Bastian",Forest,,,318697,4137353,12,NAD83,0,0,8/12/98,,,,,237,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-29,8/12/98,,From FMH 1029                                                                  ,7,00PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-29,9/15/09 11:15,,,8,00PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-29,8/27/14 13:04,,,0,00Pre,00Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,,,,,,,FMH - ABCO,,Forest,,,320319,4138901,12,NAD83,0,0,11/13/06,,,,,102,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-30,10/15/99,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,5/16/02,,From FMH 1029                                                                  ,1,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,7/29/03,,From FMH 1029                                                                  ,2,01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,8/19/04,,From FMH 1029                                                                  ,3,01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,8/15/07 8:32,"Card, Gerarden, Tomlinson, Brink, Faist",,4,01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,8/9/12 10:28,,,6,01Year10,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-30,7/11/17 16:27,,,10,01Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,,,,,,,FMH - ABCO,,Forest,,,320223,4138784,12,NAD83,0,0,11/13/06,,,,,217,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-31,10/18/99,,"From FMH 1029 FMH-4 says you need this plot, so it was automatically added.",0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,5/16/02,,"From FMH 1029 FMH-4 says you need this plot, so it was automatically added.",1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,7/28/03,,From FMH 1029                                                                  ,2,01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,8/10/04,,From FMH 1029 ,3,01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,8/14/07 14:16,"Card, Gerarden, Faist",,4,01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,9/5/12 12:40,,,6,01Year10,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-31,7/13/17 15:16,,,10,01Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,,,,,,,FMH - ABCO,,Forest,,,320427,4139230,12,NAD83,0,0,11/13/06,,,,,64,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-32,8/17/99,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,5/18/02,,From FMH 1029                                                                  ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,8/13/03,,From FMH 1029                                                                  ,2,01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,10/19/04,,From FMH 1029                                                                  ,3,01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,8/1/07 8:51,"Johnson, Brannon",,4,01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,8/9/12 14:23,,,6,01Year10,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-32,8/1/17 14:06,,,10,01Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-33,,,,,,,,,Forest,,,32007,4139265,12,NAD83,0,0,11/13/06,,,,,306,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-33,8/10/99,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-33,6/11/02,,From FMH 1029                                                                  ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-33,7/9/03,,From FMH 1029                                                                  ,2,01Thin yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-33,8/6/08 12:21,,,3,01T & B yr06,01Year06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-33,7/11/12 9:23,,,6,01Year10,01Thin  yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-34,,,,,,,,,Forest,,,320139,4139375,12,NAD83,0,0,11/13/06,,,,,313,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-34,8/12/99,,"From FMH 1029  This plot was cut, but was not ignited in RX.  Rebar was pounded in with 2-4"" above ground in preparation for WUI mechanical aspen restoration.",7,00PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-34,8/5/08 10:26,,,4,01Thin yr06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-34,8/9/12 8:51,,,0,00Pre,01Thin  yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-35,,,,,,,FMH - ABCO,,Forest,,,319922,4139677,12,NAD83,0,0,11/13/06,,,,,341,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 - Control Plot,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-35,8/9/99,,From FMH 1029                                                                  ,7,00PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-35,7/12/07 11:12,"Johnson, McHenry, Muff",Bees Nest in tree #2763 in Q3 near P2/P1 line!,8,00PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-35,7/8/12 9:19,,,0,00Pre,00Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-36,,,,,,,FMH - ABCO,,Forest,,,320062,4139542,12,NAD83,0,0,11/13/06,,,,,89,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 - Control Plot,Subsample comments:  50m_Shrub_Tran: From FMH 1036 50m_Veg_Tran: From FMH 1049 Fuel_1: From FMH 1052 Fuel_2: From FMH 1052 Fuel_3: From FMH 1052 Fuel_4: From FMH 1052 Pole: From FMH 1043 Seedling: From FMH query 17 Tree_Q1: From FMH 1039 Tree_Q2: From FMH 1040 Tree_Q3: From FMH 1041 Tree_Q4: From FMH 1042,,,,,,,,
ZION,ABCO-36,8/2/99,,From FMH 1029                                                                  ,7,00PR01,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-36,7/11/07 12:42,"Johnson, Wilkins, McHenry, Muff",,8,00PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ABCO-36,7/7/12 9:29,,,0,00Pre,00Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,,,,,,,FMH - ARTR,,Shrubland,,,331058,4126289,,NAD83,0,0,11/13/06,,,,,294,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  30m_Shrub_Tran: From FMH 1035 30m_Veg_Tran: From FMH 1048,,,,,,,,
ZION,ARTR-01,6/25/97,,From FMH 1029 ,0,00Pre,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,11/4/97,,From FMH 1029 ,1,01Post,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,6/1/98,,From FMH 1029 ,2,01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,7/6/99,,From FMH 1029                                                                  ,3,01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,7/24/02,,From FMH 1029                                                                  ,4,01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,9/21/05,,From FMH 1029                                                                  ,5,01Year08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,9/21/07 16:23,"Faist, McHenry  ",,6,01Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,7/16/12 9:18,,,8,01Year15,01Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-01,6/6/17 18:17,,,17,01Year20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-02,,,,,,,FMH - ARTR,Bastian,Shrubland,,,312658,4135258,,NAD83,0,0,3/20/02,,,,,0,0,0,0,Scenic drive (main park road) to Weeping Rock parking lot. Heading to Plot 0,"Route Description: From intersection of parking lot and road, so walk West across the road and on to social trail.  Follow trail out onto flood plain, fenced exclosures are to the NW.  The closest exclosure is plot #2.  0P is in the NW corner of the exclo",From FMH 1028 Changes in protocol:  The transect is only 25 meters long.  Species observed but not intercepted is within the exclosure.  Herbaceous density data is recorded from 4 frames only.  No rebar in plot.,Subsample comments:  30m_Shrub_Tran: From FMH 1035 30m_Veg_Tran: From FMH 1048,,,,,,,,
ZION,ARTR-02,6/25/97,,From FMH 1029 ,13,00PR01,00PR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-02,7/23/02,,From FMH 1029                                                                  ,14,00PR02,00PR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-02,7/8/08 12:45,,,15,00PR03,00PR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-02,6/27/13 16:24,,,0,00Pre,00Year15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,,,,,,,FMH - ARTR,,Shrubland,,,314188,4134845,,,0,0,11/13/06,,,,,189,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  30m_Shrub_Tran: From FMH 1035 30m_Veg_Tran: From FMH 1048,,,,,,,,
ZION,ARTR-03,4/1/00,,From FMH 1029 ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,4/17/00,,From FMH 1029                                                                  ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,6/7/01,,From FMH 1029                                                                  ,2,01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,5/14/02,,From FMH 1029                                                                  ,3,01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,6/13/05,,From FMH 1029                                                                  ,4,01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,10/17/07 13:11,"Johnson, Faist, Muff",,9,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,6/23/08 14:39,,,10,02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,6/16/09 13:12,,,11,02Year02,02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,6/26/12 9:31,,,12,02Year05,02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,ARTR-03,7/7/17 15:45,,,18,02Year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
