Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
BAND,B:FPLEX1T02:01,,,,,,,PA 1,,Forest,,,372633,3968493,,,0,0,10/17/05,,,,,228,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:01,7/12/99,,"From FMH 1029 FMH-4 says you need this plot, so it was automatically added.",0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,6/8/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,7/2/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,7/8/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,10/30/12 15:53,"BG, AC, KP, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,6/5/14 16:32,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:01,8/3/17 16:58,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,,,,,,,PA 1,,Forest,,,373013,3968565,,,0,0,10/17/05,,,,,120,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:02,7/19/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,6/8/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,7/23/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,7/11/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,10/29/12 15:56,"AC, KP, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,6/11/14 16:36,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:02,8/2/17 10:13,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,,,,,,,PA 1,,Forest,,,372857,3968814,,,0,0,10/17/05,,,,,290,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:03,7/13/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,6/6/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,7/3/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,7/10/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,12/12/12 14:57,"BG, AC, PM, CB",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,6/12/14 16:37,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:03,8/2/17 10:14,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,,,,,,,PA 1,,Forest,,,372844,3969046,,,0,0,10/17/05,,,,,202,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:04,7/13/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,6/6/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,7/3/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,7/9/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,10/29/12 17:18,"BG, I&M crew, KS",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,6/23/14 16:38,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:04,7/31/17 15:15,,,6,02YEAR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,,,,,,,PA 1,,Forest,,,372259,3969478,13S,27,0,0,10/17/05,,,,,289,206,41,11, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:05,7/20/99,,"From FMH 1029 FMH-4 says you need this plot, so it was automatically added.",0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,6/19/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,7/30/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,7/16/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,10/31/12 15:55,I&M folks,,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,6/4/14 16:39,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:05,7/25/17 13:25,,,6,02YEAR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,,,,,,,PA 1,,Forest,,,372748,3969316,,,0,0,10/17/05,,,,,357,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:06,7/21/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,6/19/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,7/28/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,4/16/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,10/11/12 15:40,"BG, KP, AC",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,6/9/14 16:40,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:06,7/27/17 12:11,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,,,,,,,PA 1,,Forest,,,372870,3969710,,,0,0,10/17/05,,,,,188,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:07,7/22/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,6/15/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,7/31/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,7/17/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,10/30/12 16:33,"BG, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,6/9/14 16:40,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:07,7/18/17 16:05,,,6,02YEAR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,,,,,,,PA 1,,Forest,,,372526,3969127,,,0,0,10/17/05,,,,,95,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:08,7/22/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,6/16/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,7/30/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,7/18/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,10/31/12 13:30,I&M folks,,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,6/4/14 16:41,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:08,7/26/17 12:14,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,,,,,,,PA 1,,Forest,,,371921,3968765,,,0,0,10/17/05,,,,,347,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:09,7/23/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,6/12/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,7/13/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,7/15/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,10/31/12 14:06,I&M folks,,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,6/2/14 16:41,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:09,8/3/17 10:15,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,,,,,,,PA 1,,Forest,,,372916,3969042,,,0,0,10/17/05,,,,,294,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:10,7/14/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,6/14/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,7/10/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,7/9/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,10/30/12 16:06,"BG, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:10,6/10/14 16:42,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,,,,,,,PA 1,,Forest,,,373202,3968528,,,0,0,10/17/05,,,,,346,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:11,7/25/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,6/14/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,8/2/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,7/11/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,11/1/12 14:29,I&M folks,,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,6/25/14 16:42,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:11,8/2/17 10:15,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,,,,,,,PA 1,,Forest,,,372015,3967965,,,0,0,7/25/99,,,,,274,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:12,7/25/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,6/7/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,7/23/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,7/15/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,10/24/12 13:12,"BG, AC, KP",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,5/28/14 16:43,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:12,6/20/17 7:19,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,,,,,,,PA 1,,Forest,,,372096,3968452,,,0,0,7/24/99,,,,,180,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:13,7/24/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,6/13/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,8/4/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,7/15/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,10/24/12 13:13,"BG, AC, KP",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,5/29/14 16:44,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:13,7/20/17 7:22,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,,,,,,,PA 1,,Forest,,,371387,3968689,,,0,0,7/24/99,,,,,291,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:14,7/24/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,6/12/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,8/1/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,7/22/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,10/29/12 16:38,"AC, KP, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,6/4/14 16:44,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:14,7/11/17 7:21,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,,,,,,,PA 1,,Forest,,,372877,3968849,,,0,0,7/26/99,,,,,154,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 overQ1: From FMH 1039 overQ2: From FMH 1040 overQ3: From FMH 1041 overQ4: From FMH 1042 poleQ1: From FMH 1043 poleQ2: From FMH 1044 seedQ1: From FMH query 17 shrbQ3: From FMH 1037 shrbQ4: From FMH 1036 vegQ3: From FMH 1050 vegQ4: From FMH 1049,,,,,,,,
BAND,B:FPLEX1T02:15,7/26/99,,From FMH 1029                                                                  ,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,6/5/00,,From FMH 1029                                                                  ,1,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,8/2/01,,From FMH 1029                                                                  ,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,7/10/02,,From FMH 1029                                                                  ,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,10/30/12 15:54,"AC, KP, I&M folks",,4,02YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,6/12/14 16:45,,,5,02YEAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAND,B:FPLEX1T02:15,8/2/17 10:16,,,6,02YEAR6,02YR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
