Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
WHIS,FMICO1D0820,,,,,,,,,Forest,,,527638,4493872,10,NAD83,0,0,11/1/06,,,,,244,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FMICO1D0820,5/17/90,,From FMH 1029 Preburn 1000hr fuels at 50' instead of 65'. Do not use in 1000hr fuel loading calculations.,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0820,7/9/97,,From FMH 1029 ,5,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0820,10/7/97,,From FMH 1029 ,6,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0820,7/28/98,,From FMH 1029                                                                  ,7,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0820,7/13/01,,From FMH 1029                                                                  ,8,01YR05,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0820,6/25/11 7:24,,,12,02YR06,02YR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0822,,,,,,,,,Forest,,,525265,4494490,10,NAD 83,,,6/12/90 7:16,,,4100,feet,6,180,0,0,,,,,,,,,,,,
WHIS,FMICO1D0822,6/12/90 15:20,,,1,00PRE,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0822,6/22/11 7:18,,,4,00YR21,00YR21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0822,5/15/12 17:19,,"This read (sample event) was split into two parts, because the treatment took place over an extended time period.  On May 15, 2012, the trees were read after the thinning had been done.  The piles were not burned until later, so the veg lines and fuels were read on May 31, 2013.",6,01YR01,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,,,,,,,,,Forest,,,525307,4493991,10,NAD27,0,0,11/1/06,,,,,42,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FMICO1D0844,7/19/93,,From FMH 1029 ,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,5/17/95,,From FMH 1029 ,5,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,8/23/95,,From FMH 1029                                                                  ,6,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,7/10/96,,From FMH 1029 ,7,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,6/22/99,,From FMH 1029                                                                  ,8,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,6/25/09 8:02,"BESM, AICO",,9,01YR15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,8/13/14 13:03,,,10,02POST,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,8/13/14 18:48,,,11,02YR01,02YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0844,7/15/15 7:39,,,13,02YR02,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0850,,,,,,,,,Forest,,,524784,4497100,10,NAD27,0,0,11/1/06,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FMICO1D0850,5/19/99,,From FMH 1029                                                                  ,1,00PRE,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0850,6/17/09 14:14,,,2,00YR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0851,,,,,,,,,Forest,,,524724,4497085,10,NAD27,0,0,11/1/06,,,,,284,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FMICO1D0851,5/20/99,,From FMH 1029 ,1,00PRE,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0851,6/16/09 13:50,,,2,00YR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0852,,,,,,,,,Forest,,,525369,4494028,10,NAD 83,,,7/24/91 7:19,,,4100,feet,12,270,,,,,,,,,,,,,,
WHIS,FMICO1D0852,7/23/93 10:18,,,1,00PRE,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0852,6/23/11 7:20,,,3,00YR20,00YR20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0852,6/4/16 9:27,,,14,00YR25,00YR25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0853,,,,,,,,"BESM, CHME, AICO",Forest,,,527931,4493542,10T,NAD83,,,8/12/09 9:53,,,,,130,50,7,3,,Drive along County Line Road to Shasta Bally Road. Follow Shasta Bally Road until it ends in creek. Do not park off road here - it's an arch site!! Use GPS! Multiple streams in area. Plot is located ~600m uphill from parking spot.,Queen Mary Burn Unit,Queen Mary Burn Unit,,,,,,,,
WHIS,FMICO1D0853,6/4/90 8:50,,,1,00PRE,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0853,8/12/09 9:59,"BESM, CHME, AICO",,6,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FMICO1D0853,7/1/10 11:49,"Becky Smith, Miles Boiko, Mindy Bumgarner",Queen Mary Burn Unit,7,01YR02,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,,,,,,,,"RW,Little,Dubose",Forest,,,540284,4492209,10,NAD83,0,0,5/28/91,,,,,57,210,0,0,Kennedy Memorial Drive to Paige Bar Road to Mule Town Road to Prospect Trail. Heading to Plot 0,Route Description: (Not Complete)  Take Kennedy Memorial Drive to Paige Bar Road (left just before the dam).  Follow Paige Bar Road (take sharp left turn just before the bridge going to NEED Camp) to Mule Town Road.  Follow Mule Town Road 0.2 mi to the Pr,From FMH 1028 The P2 stake for this plot is only approximately 30m from the Q3 stake of FPIAT-07.,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 poleq2: From FMH 1044 poleq3: From FMH 1045 poleq4: From FMH 1046 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIAT1D1004,5/29/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,6/3/93,,From FMH 1029 ,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,5/23/96,,From FMH 1029 ,2,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,6/9/97,,From FMH 1029 ,3,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,7/29/98,,From FMH 1029                                                                  ,4,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,7/10/01,,From FMH 1029                                                                  ,5,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,6/21/03,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,6/22/05,,From FMH 1029                                                                  ,7,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1004,6/18/08 6:12,BESM  CHME,,8,02YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1005,,,,,,,,"Weatherbee,Litle",Forest,,,539997,4492122,10,NAD83,0,0,6/3/91,,,,,342,210,0,0,Kennedy Memorial Drive to Paige Bar Road to Clear Creek Canal Trail. Heading to Plot 0,"Route Description: Take Kennedy Memorial Drive to Paige Bar Road (left, just before crossing the dam).  Follow Paige Bar Road (make sure to take the sharp left onto the gravel road just before the bridge going to NEED Camp) approx. .7mi to Clear Creek Can",From FMH 1028 Year 1 postburn read removed from monitoring schedule by Tim Bradley.  Shrub density data collection also removed from protocols (info picked up in herb transects).,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 poleq2: From FMH 1044 poleq3: From FMH 1045 poleq4: From FMH 1046 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIAT1D1005,6/3/91,,From FMH 1029 ,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1005,5/23/01,,From FMH 1029                                                                  ,5,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1005,6/19/03,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1005,6/3/05,,From FMH 1029                                                                  ,7,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1005,6/23/08 12:51,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,8,02YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,,,,,,,,"Weatherbee,Litle",Forest,,,540170,4492126,10,NAD83,0,0,6/10/91,,,,,342,210,0,0,Kennedy Memorial Drive to Paige Bar Road to Clear Creek Canal Trail. Heading to Plot 0,Route Description: Take Kennedy Memorial Drive to Paige Bar Road (stay left just before crossing the dam).  Follow Paige Bar Road (be sure to take a left onto the dirt road just before the bridge to NEED Camp) approximately .7mi to Clear Creek Canal Trail,From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 poleq2: From FMH 1044 poleq3: From FMH 1045 poleq4: From FMH 1046 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIAT1D1006,6/11/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,6/7/93,,From FMH 1029 Burn did not carry in plot- post fire data for year two was not recorded.  must make determination of rejection or use as control point,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,5/23/96,,From FMH 1029 ,2,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,6/3/97,,From FMH 1029 ,3,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,7/11/01,,From FMH 1029                                                                  ,5,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,6/17/03,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,6/23/05,,From FMH 1029                                                                  ,7,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1006,6/24/08 13:34,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,8,02YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,,,,,,,,,Forest,,,540291,4492160,10,NAD83,0,0,11/1/06,,,,,178,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 poleq2: From FMH 1044 poleq3: From FMH 1045 poleq4: From FMH 1046 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIAT1D1007,6/24/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,6/7/93,,From FMH 1029 ,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,6/4/97,,From FMH 1029 ,3,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,7/29/98,,"From FMH 1029 No data found in folder or entered on fire severity, year two trees, poles, or fuels",4,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,5/26/01,,From FMH 1029                                                                  ,5,01YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,6/20/03,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,6/20/05,,From FMH 1029                                                                  ,7,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1007,6/24/08 8:43,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,8,02YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,,,,,,,,"weatherbec,ring",Forest,,,540397,4492133,10,NAD83,0,0,10/14/92,,,,,11,0,0,0,Kennedy memorial dr to South shore dr to Shasta Bally rd to Peltier Valley rd to Monarch Mtn rd. Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 poleq2: From FMH 1044 poleq3: From FMH 1045 poleq4: From FMH 1046 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIAT1D1009,7/8/91,,From FMH 1029                                                                  ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,6/16/93,,From FMH 1029 ,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,5/23/96,,From FMH 1029 ,2,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,6/2/97,,From FMH 1029 ,3,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,7/29/98,,From FMH 1029                                                                  ,4,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,6/20/03,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,6/22/05,,From FMH 1029                                                                  ,7,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIAT1D1009,6/24/08 9:29,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,8,02YR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,,,,,,,,,Forest,,,536541,4493746,10,NAD83,0,0,11/1/06,,,,,272,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIPO1D0902,8/20/92,,From FMH 1029 ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,5/24/95,,"From FMH 1029 Pre 1000 fuels @120' instead of 65',don't use for 1000hr anlys.",1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,8/8/95,,From FMH 1029                                                                  ,3,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,7/8/96,,From FMH 1029 ,4,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,6/11/97,,From FMH 1029 ,5,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,11/19/98 12:50,,,8,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,7/9/00,,From FMH 1029                                                                  ,10,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,6/22/03,,From FMH 1029                                                                  ,11,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,7/24/08 16:51,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,12,02YR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,11/4/08 16:27,"Becky Smith, Chris Merideth, Jen Beck",Tree post burn was averaged for all overstory trees within plot.,13,03POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,6/11/09 8:40,"BESM, AICO, ROFE, CHME",,14,03YR01,03YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0902,6/8/10 11:45,"Becky Smith, Miles Boiko, Mindy Bumgarner",Monarch Burn Unit,15,03YR02,03YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,,,,,,,,"ring,weatherby",Forest,,,536691,4493601,10,NAD83,0,0,7/20/03,,,,,135,180,40,12,Take Kennedy memorial drive to South Shore Drive. Take South Shore drive to Shasta Bally road. Go 1.4 mi south on Shasta Bally road to a 3 way fork. Take the far left fork onto Peltier Valley road. At the next fork (just after .65 mi) take a left onto a r,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 Plot tags were changed in 2003 to brass with only the 0P stake having the full plot info. ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIPO1D0903,9/23/92,,From FMH 1029 Pre 1000 fuels @120 instead of 65' don't use for 1000hr anlys,1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,10/28/96,,From FMH 1029 ,3,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,6/11/97,,From FMH 1029 ,4,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,7/27/98,,From FMH 1029                                                                  ,5,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,6/22/99,,From FMH 1029                                                                  ,8,Post02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,6/23/99,,From FMH 1029                                                                  ,9,Re02Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,7/9/00,,From FMH 1029                                                                  ,10,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,7/18/03,,From FMH 1029                                                                  ,11,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,7/23/08 11:55,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,12,02YR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,11/4/08 16:08,"Becky Smith, Chris Merideth, Jen Beck",Tree post burn severity was averaged for all overstory trees within plot.,13,03POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,6/11/09 15:45,"BESM, CHME, AICO, ROFE",,14,03YR01,03YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0903,6/9/10 11:48,"Becky Smith, Miles Boiko, Mindy Bumgarner",Monarch Burn Unit,15,03YR02,03YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,,,,,,,,"ring,weatherby",Forest,,,536501,4493793,10,NAD83,0,0,7/28/03,,,,,264,0,0,0,Kennedy memorial Dr. to South shore dr. to Shasta Bally rd to Peltier valley rd to Monarch Mtn rd (Powerline access). Heading to Plot 0,"Route Description: Take kennedy memorial dr. from HQ to South shore dr. Just after Brandy Creek beach, take a left onto Shasta Bally rd. Go 1.7 mi to a 3-way fork. Take the left-most fork onto Peltier Valley rd.  At the next fork (0.65 mi) take a left ont",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
WHIS,FPIPO1D0904,10/22/92,,From FMH 1029 ,0,Pre00Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,5/25/95,,"From FMH 1029 Pre 1000 fuels @50' instead of 65',don't use in 1000hr anlys.",1,00PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,8/7/95,,From FMH 1029 ,3,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,7/8/96,,From FMH 1029 ,4,01YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,6/11/97,,From FMH 1029 ,5,01YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,11/18/98 17:00,,,8,02POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,7/10/00,,From FMH 1029                                                                  ,10,02YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,7/17/03,,From FMH 1029                                                                  ,11,Re02Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,7/24/08 14:12,"Becky Smith, Chris Merideth, Erin Banwell, Bryce Kunzel",,12,02YR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,11/3/08 8:01,"Becky Smith, Chris Merideth",Tree postburn severity was averaged for overstory trees within plot.,13,03POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,6/11/09 13:36,"BESM, CHME, AICO, Robert from Whiskeytown Veg Crew",,14,03YR01,03YR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0904,6/3/10 15:38,,,15,03YR02,03YR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHIS,FPIPO1D0913,,,,,,,,,Forest,,,535660,4493205,10,NAD83,0,0,11/1/06,,,,,0,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1: From FMH 1052 fuel2: From FMH 1052 fuel3: From FMH 1052 fuel4: From FMH 1052 herbq3: From FMH 1050 herbq4: From FMH 1049 overq1: From FMH 1039 overq2: From FMH 1040 overq3: From FMH 1041 overq4: From FMH 1042 poleq1: From FMH 1043 seed: From FMH query 17 shrubq3: From FMH 1037 shrubq4: From FMH 1036,,,,,,,,
