Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
YOSE,20IN 1,,,,,,,Mech Thin,,RA,,,262888,4167562,,nad27,0,5.6,6/24/04 9:19,,,,,304,246,12,14,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 1,6/24/05 11:17,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 1,11/14/05 11:29,,,7,01POSTPILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 1,9/19/06 13:20,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 1,9/16/08 10:50,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 10,,,,,,,Mech Thin,,RA,,,253313,4181710,,nad27,0,9.8,7/8/04 10:07,,,,,309,202,5,4,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 10,7/8/04 11:24,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 10,11/15/05 13:14,,,12,01POSTPILEBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 10,9/25/06 13:24,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 10,6/10/08 12:52,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 11,,,,,,,Mech Thin,,RA,,,255406,4180990,,nad27,0,8.5,7/9/04 10:09,,,,,149,180,20,20,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 11,7/9/04 11:25,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 11,9/25/06 13:24,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 11,6/10/08 12:52,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 12,,,,,,,Mech Thin,,RA,,,252454,4181833,,nad27,0,6.5,7/9/04 10:15,,,,,234,235,48,48,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 12,7/9/04 11:25,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 12,9/20/06 13:25,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 12,6/4/08 12:52,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 13,,,,,,,Mech Thin,,RA,,,252622,4181556,,nad27,0,9,7/9/04 10:17,,,,,153,252,47,4,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 13,7/9/04 11:26,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 13,9/20/06 13:25,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 13,6/4/08 12:52,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 14,,,,,,,Mech Thin,,RA,,,253193,4181637,,nad27,0,8.5,7/9/04 10:21,,,,,195,65,15,8,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 14,7/9/04 11:26,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 14,11/15/05 13:15,,,12,01POSTPILEBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 14,9/20/06 13:25,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 14,6/4/08 12:53,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 2,,,,,,,Mech Thin,,RA,,,263166,4168931,,nad27,0,6.1,6/29/04 9:24,,,,,181,284,36,4,,,"No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 2,6/24/04 11:20,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 2,11/14/05 11:37,,,7,01POSTPILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 2,9/19/06 13:21,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 2,5/29/08 12:49,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 20,,,,,,,Mech Thin,,RA,,,262589,4163113,,nad27,0,9,5/24/05 10:23,,,,,210,249,35,34,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 20,5/24/05 11:26,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 21,,,,,,,Mech Thin,,RA,,,263347,4162318,,nad27,0,5,5/25/05 10:24,,,,,48,200,10,0,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 21,5/25/05 11:27,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 22,,,,,,,Mech Thin,,RA,,,263360,4162025,,nad27,0,7,5/25/05 10:28,,,,,31,18,30,30,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 22,5/25/05 11:27,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 3,,,,,,,Mech Thin,,RA,,,262131,4169280,,nad27,0,10,6/23/04 9:31,,,,,300,245,45,15,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 3,6/23/04 11:21,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 3,11/14/05 11:37,,,7,01POSTPILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 3,9/19/06 13:22,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 3,6/3/08 12:50,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 4,,,,,,,Mech Thin,,RA,,,260970,4170319,,nad27,0,7.7,6/29/04 9:34,,,,,92,25,25,15,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 4,6/29/04 11:22,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 4,11/14/05 11:38,,,7,01POSTPILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 4,9/19/06 13:22,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 4,6/3/08 12:50,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 5,,,,,,,Mech Thin,,RA,,,261159,4170115,,nad27,0,7,6/29/04 9:49,,,,,285,,27,13,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 5,6/29/04 11:22,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 5,11/14/05 11:38,,,7,01POSTPILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 5,9/25/06 13:22,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 5,6/3/08 12:50,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 6,,,,,,,Mech Thin,,RA,,,260951,4170255,,nad27,0,6.1,6/29/04 9:53,,,,,260,356,35,10,,,"No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.  Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 6,6/29/04 11:23,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 6,11/3/05 11:39,,,12,01POSTPILEBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 6,9/19/06 13:23,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 6,6/3/08 12:50,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 7,,,,,,,Mech Thin,,RA,,,261376,4170087,,nad27,0,7.7,6/29/04 9:56,,,,,131,350,25,20,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 7,6/29/04 11:23,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 7,11/3/05 11:41,,,12,01POSTPILEBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 7,9/25/06 13:23,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 7,6/14/08 12:51,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 8,,,,,,,Mech Thin,,RA,,,252550,418742,,nad27,0,8.6,7/8/04 10:01,,,,,148,260,35,15,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 8,7/8/04 11:23,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 8,9/20/06 13:23,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 8,6/3/08 12:51,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 9,,,,,,,Mech Thin,,RA,,,253096,4181256,,nad27,0,6.9,7/8/04 10:04,,,,,5,30,35,15,,,"Plots 6 & 7 burned in PW-17 RX Burn (2005) not by conventional pile burning techniques, surrounding area also broadcast burned.  No 01POSTPILEBURN data collected for plots 8,11,12,13. Treated after field crew left in 2005 season.",Subsample comments:  fuels: ,,,,,,,,
YOSE,20IN 9,7/8/04 11:24,,,10,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 9,11/15/05 13:13,,,12,01POSTPILEBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 9,9/20/06 13:24,,,5,01PILEBURNYR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,20IN 9,6/4/08 12:51,,,2,01PILEBURNYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,ASPEN VALLEY,,,,,,,,,,,,,,,,,,9/14/09 9:57,,,,,,,,,,,,,,,,,,,,
YOSE,ASPEN VALLEY,7/22/03 16:09,,,45,Re02Year5,Re02Year5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,ASPEN VALLEY,9/9/09 9:58,,,44,Re02year11,Re02year11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B01,,,,,,,,,Other,,,253149,4184672,,nad27,0,0,11/1/05 10:03,,,,,277,,0,15,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B01,9/15/04 11:04,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B01,11/2/05 15:17,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B01,10/19/06 7:46,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B01,9/6/07 11:06,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B02,,,,,,,,,Other,,,253325,4184391,,nad27,0,0,11/1/05 10:12,,,,,345,,0,27,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B02,9/15/04 11:05,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B02,11/3/05 15:20,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B02,10/19/06 7:47,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B02,9/6/07 11:07,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B03,,,,,,,,,Other,,,253736,4184537,,nad27,0,0,11/1/05 10:13,,,,,161,,0,7,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B03,9/15/04 11:05,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B03,11/3/05 15:38,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B03,10/19/06 7:47,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B03,9/6/07 11:08,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B04,,,,,,,,,Other,,,253181,4184761,,nad27,0,0,11/1/05 10:14,,,,,152,,0,0,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B04,9/16/04 11:06,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B04,11/3/05 15:38,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B04,10/19/06 7:48,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B04,9/6/07 11:08,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B05,,,,,,,,,Other,,,253121,4184875,,nad27,0,0,11/1/05 10:15,,,,,336,,0,12,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B05,9/16/04 11:06,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B05,11/2/05 15:41,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B05,10/19/06 7:48,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B05,9/6/07 11:08,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B06,,,,,,,,,Other,,,253232,4184911,,nad27,0,0,11/1/05 10:17,,,,,316,,0,7,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B06,9/16/04 11:07,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B06,11/2/05 15:41,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B06,10/19/06 7:49,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B06,9/6/07 11:09,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B07,,,,,,,,,Other,,,253153,4185005,,nad27,0,0,11/1/05 10:18,,,,,113,,0,2,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B07,9/16/04 11:07,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B07,11/2/05 15:42,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B07,10/19/06 7:49,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B07,9/6/07 11:09,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B08,,,,,,,,,Other,,,253194,4185117,,nad27,0,0,11/1/05 10:19,,,,,108,,0,12,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B08,9/17/04 11:08,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B08,11/3/05 15:42,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B08,10/19/06 7:49,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B08,9/6/07 11:11,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B09,,,,,,,,,Other,,,253289,4185081,,nad27,0,0,11/1/05 10:19,,,,,231,,0,10,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B09,9/17/04 11:08,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B09,11/2/05 15:42,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B09,10/19/06 7:50,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B09,9/6/07 11:11,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B10,,,,,,,,,Other,,,253453,4185119,,nad27,0,0,11/1/05 10:20,,,,,174,,0,5,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B10,9/17/04 11:08,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B10,11/3/05 15:42,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B10,10/19/06 8:25,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B10,9/6/07 11:11,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B11,,,,,,,,,Other,,,253586,4185010,,nad27,0,0,11/1/05 10:21,,,,,110,,0,5,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B11,9/30/04 11:09,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B11,11/2/05 15:43,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B11,10/19/06 7:50,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B11,9/6/07 11:12,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B12,,,,,,,,,Other,,,253671,4184921,,nad27,0,0,11/1/05 10:21,,,,,133,,0,23,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B12,9/30/04 11:09,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B12,11/2/05 15:43,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B12,10/19/06 7:51,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B12,9/6/07 11:12,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B13,,,,,,,,,Other,,,253800,4184877,,nad27,0,0,11/1/05 10:22,,,,,90,,0,10,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B13,9/30/04 11:10,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B13,11/2/05 15:44,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B13,10/19/06 7:51,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B13,9/6/07 11:12,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B14,,,,,,,,,Other,,,253906,4185079,,nad27,0,0,11/1/05 10:23,,,,,338,,0,10,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B14,9/30/04 11:10,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B14,11/2/05 15:44,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B14,10/19/06 7:52,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B14,9/6/07 11:13,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B15,,,,,,,,,Other,,,253088,4183728,,nad27,0,0,11/1/05 10:23,,,,,146,,0,38,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B15,10/1/04 11:10,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B15,11/2/05 15:44,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B15,10/19/06 7:52,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B15,9/6/07 11:13,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B16,,,,,,,,,Other,,,253165,4183841,,nad27,0,0,11/1/05 10:24,,,,,129,,0,28,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B16,10/1/04 11:11,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B16,11/2/05 15:44,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B16,10/19/06 7:52,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B16,9/6/07 11:13,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B17,,,,,,,,,Other,,,253284,4183998,,nad27,0,0,11/1/05 10:25,,,,,326,,0,25,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B17,10/1/04 11:11,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B17,11/2/05 15:45,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B17,10/19/06 7:52,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B17,9/6/07 11:13,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B18,,,,,,,,,Other,,,253078,4184015,,nad27,0,0,11/1/05 10:26,,,,,315,,0,23,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B18,10/1/04 11:11,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B18,11/2/05 15:45,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B18,10/19/06 7:53,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B18,9/6/07 11:14,,,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B19,,,,,,,,,Other,,,253007,4183953,,nad27,0,0,11/1/05 10:26,,,,,350,,0,35,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B19,10/1/04 11:12,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B19,11/2/05 15:45,crew 9,,1,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B19,10/19/06 7:53,YNP CREW 9,,2,Re01Year01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B19,9/6/07 11:24,,Not read. Exclude from analysis. HUGE fallen heavy. Data outlier.,3,Re01Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOSE,B20,,,,,,,,,Other,,,252877,4184115,,nad27,0,0,11/1/05 10:27,,,,,277,,0,27,,,,Subsample comments:  fuels: ,,,,,,,,
YOSE,B20,10/5/04 11:12,crew 9,,0,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
