Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
ELMA,B:FPIPO1T02:33,,,,,,,,,Forest,,,762765,3871711,,,0,0,12/20/05 14:09,,,,,185,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FPIPO1T02:33,9/27/05 14:12,"SD, JB, BG, HD",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:33,5/3/06 16:26,jb,,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:33,10/1/08 12:46,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:33,9/23/11 15:41,"Sipe, Wilson, Schmidt, Gastineau",,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:33,6/1/17 12:44,,,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:34,,,,,,,,,Forest,,,763842,3871078,,,0,0,12/20/05 15:26,,,,,158,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FPIPO1T02:34,12/20/05 15:28,"SD, JB, BG, HD",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:34,5/3/06 9:26,"de may, byington, gastineau, del campo",,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:34,10/1/08 12:47,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:34,9/19/11 15:41,"Sipe, Schmidt, Gastineau, Wilson",,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:34,5/31/17 12:43,,,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:35,,,,,,,,,Forest,,,763598,3871285,,,0,0,12/21/05 7:51,,,,,189,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FPIPO1T02:35,12/21/05 7:52,"SD, JB, BG, HD",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:35,5/5/06 16:48,,,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:35,10/1/08 12:47,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:35,9/20/11 15:42,"Gastineau, Wilson, Sipe, Schmidt",,5,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:35,6/1/17 12:44,,,7,02PRE,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:36,,,,,,,,,Forest,,,3872098,762213,,,0,0,9/27/07 14:06,,,,,80,,0,0,,,,Subsample comments:  Fuel1: From FMH 1052 Fuel2: From FMH 1052 Fuel3: From FMH 1052 Fuel4: From FMH 1052 OverQ1: From FMH 1039 OverQ2: From FMH 1040 OverQ3: From FMH 1041 OverQ4: From FMH 1042 PoleQ1: From FMH 1043 PoleQ2: From FMH 1044 SeedQ1: From FMH query 17 ShrbQ3: From FMH 1037 ShrbQ4: From FMH 1036 VegQ3: From FMH 1050 VegQ4: From FMH 1049,,,,,,,,
ELMA,B:FPIPO1T02:36,10/10/07 9:44,"Byington, Bullock",,0,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:36,9/15/08 11:16,,,2,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:36,6/18/09 16:15,"BG, SU, PR",,3,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:36,9/5/12 17:24,"BG, SC, AC, KP",,4,01YEAR5,01YEAR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:36,6/2/17 11:08,,,,,02PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:FPIPO1T02:37,,,,,,,,,Forest,,,771563,3872678,125,,0,0,8/31/11,,,7410,ft,236,240,0,0,,,,,,,,,,,,
ELMA,B:FPIPO1T02:37,8/31/11 8:53,"BG, CS, JW, LS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:01,,,,,,,,,Grassland,,,227354,3846344,,,0,0,6/12/06 11:13,,,,,69,294,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:01,6/12/06 15:27,"ja, jb, mg, kv",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:01,10/15/07 10:25,"jb, bg",,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:01,10/15/07 10:25,"bg, jb",,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:01,7/9/08 13:22,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:02,,,,,,,,,Grassland,,,0,0,,,0,0,9/8/06 11:34,,,,,128,347,0,128,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:02,6/12/06 8:18,"JA, JB, MG, KV",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:02,10/22/07 13:01,"JB, BG",,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:02,10/22/07 13:01,"JB, BG",,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:02,7/9/08 13:23,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:03,,,,,,,,,Grassland,,,227615,3846825,,,0,0,6/12/06 11:36,,,,,162,343,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:03,6/12/06 15:00,"ja, jb, mg, kv",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:03,10/15/07 10:16,"jb, bg",,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:03,10/15/07 10:20,"jb, bg",,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:03,7/9/08 13:24,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:04,,,,,,,,,Grassland,,,228699,3848596,,,0,0,6/12/06 11:37,,,,,87,132,10,8,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:04,6/12/06 14:35,"ja, jb, mg, kv",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:05,,,,,,,,,Grassland,,,228728,3848791,,,0,0,6/13/06 11:38,,,,,176,88,5,2,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:05,6/13/06 14:06,"ja, jb, mg, kv",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:06,,,,,,,,,Grassland,,,228860,3849540,,,0,0,6/13/06 11:41,,,,,168,87,7,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:06,6/13/06 15:46,"ja, jb, kv, mg",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:07,,,,,,,,,Grassland,,,229034,3849890,,,0,0,6/13/06 11:44,,,,,113,22,2,2,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:07,6/13/06 14:58,"ja, jb, kv, mg",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:08,,,,,,,,,Grassland,,,229422,3850658,,,0,0,6/13/06 11:45,,,,,37,285,1,37,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:08,6/13/06 14:24,"JA, JB, MG, KV",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:09,,,,,,,,"JB, JA, MG, KV",Grassland,,,229008,3851764,,,0,0,6/13/06 11:46,,,,,94,90,15,5,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:09,6/13/06 13:49,"vogler, byington",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:10,,,,,,,,,Grassland,,,0,0,,,0,0,9/8/06 11:47,,,,,203,165,2,2,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:10,6/13/06 13:10,,,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:11,,,,,,,,,Grassland,,,229791,3851814,,,0,0,6/13/06 16:06,,,,,324,142,10,5,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:11,6/13/06 8:33,"JA, JB, MG, KV",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:12,,,,,,,,,Grassland,,,0,0,,,0,0,9/8/06 11:48,,,,,203,165,1.5,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:12,6/13/06 8:09,"JA, JB. MG. KV",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:13,,,,,,,,,Grassland,,,0,0,,,0,0,9/8/06 11:51,,,,,208,237,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:13,6/13/06 16:44,"JA, JB, MG, KV",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:13,10/9/07 15:44,"JB, BG",,1,01POST,01POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:13,10/15/07 10:22,"jb, bg",,2,01YEAR1,01YEAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:13,7/9/08 13:24,,,3,01YEAR2,01YEAR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:14,,,,,,,,,Grassland,,,232386,3854632,,,0,0,9/26/07 7:08,,,,,224,,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:14,9/26/07 7:10,"Gastineau, Vogler, Mathews",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:14,8/28/13 14:48,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:15,,,,,,,,,Grassland,,,232143,3854538,,,0,0,9/26/07 8:17,,,,,75,,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:15,9/26/07 12:35,"Gastineau, Vogler, Mathews",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:15,8/28/13 14:47,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:16,,,,,,,,,Grassland,,,233795,3856270,,,0,0,9/26/07 8:18,,,,,20,,0,0,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:16,9/27/07 7:33,"Gastineau, Vogler, Mathews",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:16,8/27/13 14:46,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:17,,,,,,,,"BG, KV, JM",Grassland,,,233389,3855642,,,0,0,10/30/07 11:22,,,,,123,,5,3,,,,Subsample comments:  fuel1:  fuel2:  over:  pole:  seed:  veg: ,,,,,,,,
ELMA,B:GBOGR2T02:17,10/30/07 11:24,"BG, KV, JM",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B:GBOGR2T02:17,8/27/13 14:45,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_FJUMO1T06_21,,,,,,,,,Forest,,,231129,3854277,,,,,8/19/09 14:37,,,2193,,194,290,10,3,,,,,,,,,,,,
ELMA,B_FJUMO1T06_21,8/19/09 14:37,"JS, PR, AB, KS",,1,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_18,,,,,,,,"JS, PR, AB, KS",Grassland,,,233822,3857679,,,0,0,8/18/09 14:07,,,,,56,23,0,0,,,,,,,,,,,,
ELMA,B_GBOGR2T02_18,8/18/09 14:12,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_18,8/27/13 14:55,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_19,,,,,,,,"JS, PR, AB, KS",Grassland,,,233847,3857649,,,0,0,8/18/09 14:08,,,2158,,275,110,0,0,,,,,,,,,,,,
ELMA,B_GBOGR2T02_19,8/18/09 14:13,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_20,,,,,,,,"JS, PR, AB, KS",Grassland,,,233894,3857731,,,0,0,8/18/09 14:14,,,2157,,179,,0,0,,,,,,,,,,,,
ELMA,B_GBOGR2T02_20,8/18/09 14:24,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_20,8/27/13 14:56,"AC, LP, TJ",,,,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_21,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:34,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_21,8/18/09 14:34,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_22,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:20,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_22,8/19/09 14:25,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_22,8/27/13 14:44,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_23,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:18,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_23,8/18/09 14:26,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_23,8/27/13 14:44,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_24,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:19,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_24,8/19/09 14:26,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_25,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:19,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_25,8/19/09 14:27,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_25,8/28/13 7:10,"AC, TJ, LP",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_26,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:19,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_26,8/19/09 14:27,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_26,8/28/13 14:42,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_27,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:20,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_27,8/19/09 14:28,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_27,8/28/13 14:41,"AC, LP, TJ",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_28,,,,,,,,,Grassland,,,,,,,,,8/28/09 14:20,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_28,8/19/09 14:28,"JS, PR, AB, KS",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMA,B_GBOGR2T02_28,8/27/13 7:08,"AC, TJ, LP",,0,01PRE,01PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
