ProjectUnit = FABCO1T08
Summary Report = Surface Fuels
Report Attribute = 10-hr
Units = Tons per Acre

Macroplot,Pre00Year01-Attr,Pre00Year02-Attr,Pre00Year02-Diff,Pre00Year02-%Diff,Pre00-Attr,Pre00-Diff,Pre00-%Diff,Post01-Attr,Post01-Diff,Post01-%Diff,Re01Year01-Attr,Re01Year01-Diff,Re01Year01-%Diff,Re01Year02-Attr,Re01Year02-Diff,Re01Year02-%Diff,Re01Year05-Attr,Re01Year05-Diff,Re01Year05-%Diff,Re01Year09-Attr,Re01Year09-Diff,Re01Year09-%Diff,Re01Year10-Attr,Re01Year10-Diff,Re01Year10-%Diff,Re01Year15-Attr,Re01Year15-Diff,Re01Year15-%Diff,Post02-Attr,Post02-Diff,Post02-%Diff,Re02Year01-Attr,Re02Year01-Diff,Re02Year01-%Diff,Re02Year02-Attr,Re02Year02-Diff,Re02Year02-%Diff,Re02Year05-Attr,Re02Year05-Diff,Re02Year05-%Diff,Re02Year10-Attr,Re02Year10-Diff,Re02Year10-%Diff,Post03-Attr,Post03-Diff,Post03-%Diff,Re02Year5-Attr,Re02Year5-Diff,Re02Year5-%Diff,Re01Year1-Attr,Re01Year1-Diff,Re01Year1-%Diff,Re03Year1-Attr,Re03Year1-Diff,Re03Year1-%Diff,Re03Year01-Attr,Re03Year01-Diff,Re03Year01-%Diff,Re03Year2-Attr,Re03Year2-Diff,Re03Year2-%Diff,Re01year05-Attr,Re01year05-Diff,Re01year05-%Diff,Re03Year02-Attr,Re03Year02-Diff,Re03Year02-%Diff,01Year01-Attr,01Year01-Diff,01Year01-%Diff
FABCO1T0810,***,***,***,***,1.22,***,***,1.44,***,***,1.37,***,***,0.99,***,***,2.51,***,***,***,***,***,***,***,***,***,***,***,0.76,***,***,1.06,***,***,0.99,***,***,1.67,***,***,5.70,***,***,0.08,***,***,***,***,***,***,***,***,0.23,***,***,***,***,***,0.61,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0811,***,***,***,***,2.68,***,***,0.00,***,***,0.38,***,***,0.92,***,***,1.45,***,***,***,***,***,2.98,***,***,2.53,***,***,0.00,***,***,0.31,***,***,0.61,***,***,***,***,***,***,***,***,***,***,***,0.61,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0812,***,***,***,***,4.88,***,***,0.15,***,***,0.92,***,***,1.15,***,***,2.62,***,***,***,***,***,3.25,***,***,4.10,***,***,0.00,***,***,0.69,***,***,0.85,***,***,***,***,***,***,***,***,***,***,***,3.39,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0813,***,***,***,***,0.85,***,***,0.54,***,***,0.46,***,***,0.69,***,***,0.92,***,***,***,***,***,***,***,***,***,***,***,0.15,***,***,0.85,***,***,0.92,***,***,1.85,***,***,2.69,***,***,0.38,***,***,***,***,***,***,***,***,0.19,***,***,***,***,***,0.69,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0814,***,***,***,***,3.47,***,***,0.39,***,***,0.54,***,***,0.54,***,***,2.24,***,***,***,***,***,***,***,***,***,***,***,0.15,***,***,0.23,***,***,0.31,***,***,4.02,***,***,2.79,***,***,0.31,***,***,***,***,***,***,***,***,0.39,***,***,***,***,***,***,***,***,***,***,***,0.39,***,***,***,***,***
FABCO1T0816,***,***,***,***,1.52,***,***,0.08,***,***,0.38,***,***,0.76,***,***,1.07,***,***,2.28,***,***,***,***,***,***,***,***,0.30,***,***,0.15,***,***,0.61,***,***,1.22,***,***,2.21,***,***,***,***,***,***,***,***,***,***,***,1.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0817,***,***,***,***,2.06,***,***,0.31,***,***,0.84,***,***,1.75,***,***,3.44,***,***,2.90,***,***,***,***,***,***,***,***,0.53,***,***,0.76,***,***,1.38,***,***,0.84,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0818,***,***,***,***,2.28,***,***,0.69,***,***,0.76,***,***,0.84,***,***,2.51,***,***,4.34,***,***,***,***,***,***,***,***,1.52,***,***,1.67,***,***,1.83,***,***,1.52,***,***,3.04,***,***,***,***,***,***,***,***,***,***,***,1.29,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0819,***,***,***,***,2.89,***,***,0.00,***,***,0.68,***,***,6.24,***,***,1.90,***,***,4.71,***,***,***,***,***,***,***,***,0.30,***,***,1.06,***,***,1.29,***,***,2.28,***,***,2.43,***,***,***,***,***,***,***,***,***,***,***,***,***,***,1.75,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0822,***,***,***,***,3.22,***,***,***,***,***,2.22,***,***,1.84,***,***,1.15,***,***,***,***,***,***,***,***,***,***,***,0.46,***,***,1.46,***,***,1.61,***,***,2.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0823,***,***,***,***,1.07,***,***,***,***,***,0.61,***,***,1.38,***,***,1.46,***,***,***,***,***,***,***,***,***,***,***,0.92,***,***,0.77,***,***,0.84,***,***,0.69,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0825,***,***,***,***,2.08,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0826,***,***,***,***,3.69,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
FABCO1T0827,***,***,***,***,1.99,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Mean,2.31,4.19,-1.88,-81.63,2.61,-0.31,-13.29,0.34,1.97,85.45,1.10,1.20,52.24,1.58,0.73,31.58,1.79,0.52,22.50,3.56,-1.25,-54.33,2.89,-0.58,-25.34,3.10,-0.79,-34.29,0.44,1.86,80.82,0.78,1.53,66.26,0.95,1.36,58.91,1.97,0.33,14.51,3.42,-1.12,-48.38,0.26,2.05,88.90,1.91,0.39,17.02,0.69,1.61,70.00,0.53,1.78,77.07,1.75,0.56,24.14,0.65,1.66,71.80,2.74,-0.43,-18.77,0.39,1.92,83.29,0.65,1.66,71.89
