RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_DefaultMonitoringStatus,MonitoringStatus_Name,Protocols,Visited,SampleEvent_TreatmentUnit
ZION,CBI_East_Mesa,East_Mesa_3A,N,8/29/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_3B,N,9/14/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_4B,N,9/14/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_4C,N,9/19/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_5A,N,8/29/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_5B,N,9/14/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_5C,N,9/19/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_6A,N,8/29/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_6B,N,9/14/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_6C,N,9/25/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_7C,N,9/25/07 8:41,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_East_Mesa,East_Mesa_8C,N,9/19/07 15:59,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_00,N,9/21/11 10:50,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_01,N,10/13/11 10:55,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_02,N,10/13/11 11:47,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_03,N,10/11/11 11:48,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_04,N,10/19/11 11:50,PostBurnYear1,PostBurnYear1,CBI,N,
ZION,CBI_Subway,Subway_05,N,10/12/11 11:50,PostBurnYear1,PostBurnYear1,CBI,N,
ZION,CBI_Subway,Subway_06,N,10/19/11 11:51,PostBurnYear1,PostBurnYear1,CBI,N,
ZION,CBI_Subway,Subway_10,N,10/8/11 10:56,PostBurnYear1,PostBurnYear1,CBI,N,
ZION,CBI_Subway,Subway_11,N,9/21/11 11:51,PostBurnYear1,PostBurnYear1,CBI,N,
ZION,CBI_Subway,Subway_12,N,9/20/11 11:52,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_13,N,10/19/11 11:52,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_14,N,9/20/11 11:52,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_15,N,10/11/11 11:53,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_16,N,9/21/11 11:53,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,CBI_Subway,Subway_17,N,10/18/11 11:54,PostBurnYear1,PostBurnYear1,CBI,Y,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Post Burn Severity,N,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,6/4/97,00Pre,00Pre,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,10/28/98,01Post,01Post,Post Burn Severity,Y,
ZION,Gambel Oak,QUGA-11,N,10/28/98,01Post,01Post,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Cover - Species Composition (metric),N,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,7/5/99,,01Year01,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,6/29/00,,01Year02,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,6/19/03,,01Year05,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/08 13:35,,01Year10,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/1/13 15:56,01Year15,01Year15,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Cover - Species Composition (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-11,N,7/18/18 16:21,,01Year20,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Surface Fuels,Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Density - Belts (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Trees - Individuals (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Cover - Points (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Density - Quadrats (metric),Y,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Post Burn Severity,N,
ZION,Gambel Oak,QUGA-15,N,6/24/97,,00Pre,Cover - Species Composition (metric),N,
