ProjectUnit = ALL_FMH
Summary Report = Surface Fuels
Report Attribute = Duff depth
Units = Inches

Macroplot,PR01-Attr,PR02-Attr,PR02-Diff,PR02-%Diff,PR03-Attr,PR03-Diff,PR03-%Diff,PR04-Attr,PR04-Diff,PR04-%Diff,Pre-Attr,Pre-Diff,Pre-%Diff,01Post-Attr,01Post-Diff,01Post-%Diff,01Year1-Attr,01Year1-Diff,01Year1-%Diff,01Year2-Attr,01Year2-Diff,01Year2-%Diff,01Year5-Attr,01Year5-Diff,01Year5-%Diff,01Year10-Attr,01Year10-Diff,01Year10-%Diff,01Year20-Attr,01Year20-Diff,01Year20-%Diff,02Post-Attr,02Post-Diff,02Post-%Diff,02Year1-Attr,02Year1-Diff,02Year1-%Diff,02Year2-Attr,02Year2-Diff,02Year2-%Diff,02Year5-Attr,02Year5-Diff,02Year5-%Diff,02Year10-Attr,02Year10-Diff,02Year10-%Diff,03Post-Attr,03Post-Diff,03Post-%Diff,03Year1-Attr,03Year1-Diff,03Year1-%Diff,03Year2-Attr,03Year2-Diff,03Year2-%Diff,03Year5-Attr,03Year5-Diff,03Year5-%Diff,03Year10-Attr,03Year10-Diff,03Year10-%Diff,04Post-Attr,04Post-Diff,04Post-%Diff
PIED 10,***,***,***,***,***,***,***,***,***,***,0.43,***,***,0.09,***,***,0.13,***,***,0.31,***,***,0.01,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 11,***,***,***,***,***,***,***,***,***,***,0.28,***,***,0.26,***,***,0.66,***,***,0.40,***,***,0.24,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 12,***,***,***,***,***,***,***,***,***,***,0.23,***,***,0.17,***,***,***,***,***,0.13,***,***,0.04,***,***,***,***,***,***,***,***,***,***,***,***,***,***,0.09,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 13,***,***,***,***,***,***,***,***,***,***,0.06,***,***,0.06,***,***,0.10,***,***,0.30,***,***,0.09,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 14,***,***,***,***,***,***,***,***,***,***,0.12,***,***,0.12,***,***,0.08,***,***,0.13,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 15,***,***,***,***,***,***,***,***,***,***,0.45,***,***,0.46,***,***,0.13,***,***,0.05,***,***,0.20,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 01,***,***,***,***,***,***,***,***,***,***,3.09,***,***,0.00,***,***,0.15,***,***,0.05,***,***,0.29,***,***,0.23,***,***,***,***,***,0.03,***,***,0.01,***,***,0.02,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 03,***,***,***,***,***,***,***,***,***,***,0.98,***,***,0.68,***,***,0.88,***,***,0.47,***,***,0.48,***,***,1.66,***,***,***,***,***,0.00,***,***,0.00,***,***,0.03,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 11,***,***,***,***,***,***,***,***,***,***,1.86,***,***,***,***,***,***,***,***,***,***,***,0.79,***,***,0.70,***,***,***,***,***,0.12,***,***,0.07,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 12,***,***,***,***,***,***,***,***,***,***,2.00,***,***,0.42,***,***,0.39,***,***,0.05,***,***,0.19,***,***,0.54,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 15,***,***,***,***,***,***,***,***,***,***,1.99,***,***,0.12,***,***,0.37,***,***,0.13,***,***,0.13,***,***,0.57,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 01,***,***,***,***,***,***,***,***,***,***,1.44,***,***,0.72,***,***,0.83,***,***,0.89,***,***,0.25,***,***,0.85,***,***,***,***,***,0.02,***,***,0.08,***,***,0.16,***,***,0.10,***,***,0.47,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 02,***,***,***,***,***,***,***,***,***,***,1.26,***,***,1.12,***,***,0.90,***,***,0.91,***,***,0.54,***,***,0.33,***,***,***,***,***,0.08,***,***,0.06,***,***,0.14,***,***,0.01,***,***,0.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 03,***,***,***,***,***,***,***,***,***,***,0.50,***,***,0.29,***,***,0.17,***,***,0.17,***,***,0.18,***,***,***,***,***,***,***,***,0.29,***,***,0.28,***,***,0.08,***,***,***,***,***,***,***,***,0.21,***,***,0.09,***,***,0.10,***,***,0.06,***,***,0.18,***,***,0.22,***,***
PIPN 04,***,***,***,***,***,***,***,***,***,***,1.03,***,***,0.61,***,***,0.24,***,***,0.36,***,***,0.29,***,***,***,***,***,***,***,***,0.52,***,***,0.37,***,***,0.24,***,***,0.31,***,***,0.30,***,***,0.19,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 05,***,***,***,***,***,***,***,***,***,***,1.35,***,***,1.04,***,***,0.71,***,***,1.51,***,***,1.06,***,***,***,***,***,***,***,***,0.01,***,***,0.00,***,***,0.05,***,***,0.07,***,***,0.37,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 06,***,***,***,***,***,***,***,***,***,***,1.48,***,***,0.21,***,***,0.42,***,***,0.45,***,***,0.20,***,***,0.12,***,***,***,***,***,0.20,***,***,0.00,***,***,0.15,***,***,***,***,***,***,***,***,0.10,***,***,0.17,***,***,0.59,***,***,***,***,***,***,***,***,***,***,***
PIPN 07,***,***,***,***,***,***,***,***,***,***,0.87,***,***,0.29,***,***,0.07,***,***,0.24,***,***,0.25,***,***,***,***,***,***,***,***,0.04,***,***,0.36,***,***,0.23,***,***,***,***,***,***,***,***,0.10,***,***,0.15,***,***,0.08,***,***,0.12,***,***,0.21,***,***,0.18,***,***
PIPN 08,***,***,***,***,***,***,***,***,***,***,1.21,***,***,0.39,***,***,0.25,***,***,0.41,***,***,0.38,***,***,0.30,***,***,***,***,***,0.10,***,***,0.09,***,***,0.01,***,***,***,***,***,***,***,***,0.02,***,***,0.05,***,***,0.26,***,***,***,***,***,***,***,***,***,***,***
PIPN 09,***,***,***,***,***,***,***,***,***,***,0.71,***,***,0.40,***,***,0.53,***,***,0.76,***,***,0.46,***,***,***,***,***,***,***,***,0.13,***,***,0.53,***,***,0.30,***,***,0.57,***,***,0.38,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 10,***,***,***,***,***,***,***,***,***,***,0.57,***,***,0.20,***,***,0.14,***,***,0.20,***,***,0.23,***,***,***,***,***,***,***,***,0.17,***,***,0.20,***,***,0.18,***,***,0.06,***,***,0.41,***,***,0.26,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 12,***,***,***,***,***,***,***,***,***,***,1.33,***,***,0.55,***,***,0.31,***,***,0.72,***,***,0.63,***,***,***,***,***,***,***,***,0.12,***,***,0.11,***,***,0.28,***,***,0.38,***,***,0.23,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 13,***,***,***,***,***,***,***,***,***,***,0.68,***,***,0.31,***,***,0.34,***,***,0.30,***,***,0.25,***,***,0.15,***,***,***,***,***,0.08,***,***,0.07,***,***,0.18,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 15,***,***,***,***,***,***,***,***,***,***,1.73,***,***,0.35,***,***,0.17,***,***,0.49,***,***,0.59,***,***,0.55,***,***,***,***,***,0.34,***,***,0.16,***,***,0.32,***,***,***,***,***,***,***,***,0.25,***,***,0.69,***,***,0.31,***,***,***,***,***,***,***,***,***,***,***
PIPN 16,***,***,***,***,***,***,***,***,***,***,1.22,***,***,0.31,***,***,0.15,***,***,0.47,***,***,0.24,***,***,0.75,***,***,***,***,***,0.21,***,***,0.17,***,***,0.17,***,***,***,***,***,***,***,***,0.11,***,***,0.32,***,***,0.20,***,***,***,***,***,***,***,***,***,***,***
PIPN 17,***,***,***,***,***,***,***,***,***,***,1.43,***,***,0.52,***,***,0.43,***,***,0.19,***,***,0.31,***,***,0.32,***,***,***,***,***,0.12,***,***,0.18,***,***,0.21,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 18,***,***,***,***,***,***,***,***,***,***,1.12,***,***,0.50,***,***,0.17,***,***,0.19,***,***,0.52,***,***,0.07,***,***,***,***,***,0.02,***,***,0.07,***,***,0.12,***,***,***,***,***,***,***,***,0.08,***,***,0.12,***,***,0.19,***,***,***,***,***,***,***,***,***,***,***
PIPN 19,***,***,***,***,***,***,***,***,***,***,1.57,***,***,0.32,***,***,0.30,***,***,0.14,***,***,0.42,***,***,0.31,***,***,***,***,***,0.15,***,***,0.02,***,***,0.09,***,***,***,***,***,***,***,***,0.08,***,***,0.19,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***
PIPN 20,***,***,***,***,***,***,***,***,***,***,0.96,***,***,0.20,***,***,0.06,***,***,0.42,***,***,0.27,***,***,0.34,***,***,***,***,***,0.12,***,***,0.20,***,***,0.11,***,***,***,***,***,***,***,***,0.13,***,***,0.29,***,***,0.49,***,***,***,***,***,***,***,***,***,***,***
PIPN 21,***,***,***,***,***,***,***,***,***,***,2.34,***,***,0.29,***,***,0.16,***,***,0.46,***,***,0.26,***,***,0.46,***,***,***,***,***,0.38,***,***,0.15,***,***,0.42,***,***,***,***,***,***,***,***,0.10,***,***,0.24,***,***,0.23,***,***,***,***,***,***,***,***,***,***,***
PIPN 22,***,***,***,***,***,***,***,***,***,***,1.17,***,***,0.76,***,***,0.24,***,***,0.37,***,***,0.34,***,***,0.43,***,***,***,***,***,0.25,***,***,0.23,***,***,0.18,***,***,***,***,***,***,***,***,0.07,***,***,0.24,***,***,0.24,***,***,***,***,***,***,***,***,***,***,***
PIPN 26,***,***,***,***,***,***,***,***,***,***,0.57,***,***,0.30,***,***,0.20,***,***,0.14,***,***,0.44,***,***,***,***,***,***,***,***,0.60,***,***,0.12,***,***,0.26,***,***,0.36,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 27,***,***,***,***,***,***,***,***,***,***,1.24,***,***,0.19,***,***,0.15,***,***,0.06,***,***,0.10,***,***,0.25,***,***,***,***,***,0.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 28,***,***,***,***,***,***,***,***,***,***,0.59,***,***,0.17,***,***,0.14,***,***,0.08,***,***,0.06,***,***,0.08,***,***,***,***,***,0.15,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 29,***,***,***,***,***,***,***,***,***,***,1.15,***,***,0.01,***,***,0.01,***,***,0.00,***,***,0.03,***,***,***,***,***,***,***,***,0.02,***,***,0.03,***,***,0.05,***,***,0.24,***,***,***,***,***,0.02,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 01,***,***,***,***,***,***,***,***,***,***,0.56,***,***,0.14,***,***,0.08,***,***,0.39,***,***,0.08,***,***,***,***,***,***,***,***,0.11,***,***,0.13,***,***,0.15,***,***,0.22,***,***,***,***,***,0.05,***,***,0.10,***,***,0.05,***,***,0.19,***,***,0.17,***,***,***,***,***
PIPO 02,***,***,***,***,***,***,***,***,***,***,0.82,***,***,0.16,***,***,0.18,***,***,0.22,***,***,0.04,***,***,***,***,***,***,***,***,0.09,***,***,0.03,***,***,0.19,***,***,0.05,***,***,***,***,***,0.03,***,***,0.14,***,***,0.10,***,***,0.12,***,***,0.12,***,***,***,***,***
PIPO 05,***,***,***,***,***,***,***,***,***,***,0.57,***,***,0.11,***,***,***,***,***,0.08,***,***,0.01,***,***,***,***,***,***,***,***,0.12,***,***,0.03,***,***,0.02,***,***,0.02,***,***,***,***,***,0.01,***,***,0.02,***,***,0.01,***,***,0.03,***,***,***,***,***,***,***,***
PIPO 06,***,***,***,***,***,***,***,***,***,***,0.21,***,***,0.10,***,***,0.23,***,***,0.13,***,***,0.05,***,***,***,***,***,***,***,***,0.01,***,***,0.13,***,***,0.11,***,***,0.06,***,***,***,***,***,0.05,***,***,0.02,***,***,0.00,***,***,0.04,***,***,***,***,***,***,***,***
PIPO 07,***,***,***,***,***,***,***,***,***,***,0.19,***,***,0.22,***,***,0.23,***,***,0.35,***,***,0.24,***,***,***,***,***,***,***,***,0.30,***,***,0.15,***,***,0.20,***,***,0.12,***,***,***,***,***,0.12,***,***,0.07,***,***,0.07,***,***,0.03,***,***,0.24,***,***,***,***,***
PIPO 08,***,***,***,***,***,***,***,***,***,***,0.21,***,***,0.16,***,***,***,***,***,0.14,***,***,0.11,***,***,0.15,***,***,0.20,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 09,***,***,***,***,***,***,***,***,***,***,0.57,***,***,0.30,***,***,0.18,***,***,0.26,***,***,0.05,***,***,***,***,***,***,***,***,0.11,***,***,0.05,***,***,0.17,***,***,0.10,***,***,***,***,***,0.10,***,***,0.02,***,***,0.05,***,***,0.05,***,***,0.16,***,***,***,***,***
PIPO 10,***,***,***,***,***,***,***,***,***,***,0.85,***,***,0.29,***,***,0.30,***,***,0.09,***,***,0.05,***,***,***,***,***,***,***,***,0.16,***,***,0.08,***,***,0.06,***,***,0.02,***,***,***,***,***,0.03,***,***,0.03,***,***,0.00,***,***,0.02,***,***,***,***,***,***,***,***
PIPO 11,***,***,***,***,***,***,***,***,***,***,0.49,***,***,0.62,***,***,0.31,***,***,0.28,***,***,0.24,***,***,***,***,***,***,***,***,0.24,***,***,0.33,***,***,0.33,***,***,0.24,***,***,***,***,***,0.06,***,***,0.06,***,***,0.13,***,***,0.11,***,***,***,***,***,***,***,***
PIPO 12,***,***,***,***,***,***,***,***,***,***,0.38,***,***,0.50,***,***,0.16,***,***,0.09,***,***,0.26,***,***,***,***,***,***,***,***,0.14,***,***,0.36,***,***,0.23,***,***,0.20,***,***,***,***,***,0.03,***,***,0.03,***,***,0.02,***,***,0.09,***,***,***,***,***,***,***,***
PIPO 13,***,***,***,***,***,***,***,***,***,***,0.51,***,***,0.30,***,***,0.29,***,***,0.13,***,***,0.33,***,***,***,***,***,***,***,***,0.12,***,***,0.03,***,***,0.16,***,***,0.09,***,***,***,***,***,0.15,***,***,0.00,***,***,0.06,***,***,0.09,***,***,0.24,***,***,***,***,***
PIPO 14,***,***,***,***,***,***,***,***,***,***,0.43,***,***,0.11,***,***,0.24,***,***,0.12,***,***,0.16,***,***,***,***,***,***,***,***,0.11,***,***,0.04,***,***,0.20,***,***,0.05,***,***,***,***,***,0.06,***,***,0.11,***,***,0.04,***,***,0.01,***,***,0.15,***,***,***,***,***
PIPO 15,***,***,***,***,***,***,***,***,***,***,0.63,***,***,0.13,***,***,0.26,***,***,0.22,***,***,0.25,***,***,***,***,***,***,***,***,0.39,***,***,0.21,***,***,0.40,***,***,0.31,***,***,***,***,***,0.14,***,***,0.14,***,***,0.14,***,***,0.21,***,***,***,***,***,***,***,***
PIPO 16,***,***,***,***,***,***,***,***,***,***,0.99,***,***,0.05,***,***,0.01,***,***,0.09,***,***,0.03,***,***,0.20,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 17,***,***,***,***,***,***,***,***,***,***,0.36,***,***,0.37,***,***,0.31,***,***,0.19,***,***,0.60,***,***,***,***,***,***,***,***,0.22,***,***,0.26,***,***,0.39,***,***,0.49,***,***,***,***,***,0.48,***,***,0.29,***,***,0.35,***,***,0.50,***,***,***,***,***,***,***,***
PIPO 19,***,***,***,***,***,***,***,***,***,***,0.88,***,***,***,***,***,0.43,***,***,0.09,***,***,0.37,***,***,0.70,***,***,***,***,***,0.03,***,***,0.12,***,***,0.13,***,***,0.06,***,***,0.16,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 20,***,***,***,***,***,***,***,***,***,***,0.55,***,***,0.49,***,***,0.33,***,***,0.24,***,***,0.53,***,***,***,***,***,***,***,***,0.55,***,***,0.25,***,***,0.57,***,***,0.37,***,***,***,***,***,0.41,***,***,0.51,***,***,0.42,***,***,0.69,***,***,***,***,***,***,***,***
PIPO 21,***,***,***,***,***,***,***,***,***,***,0.41,***,***,0.32,***,***,0.24,***,***,0.45,***,***,0.38,***,***,***,***,***,***,***,***,0.38,***,***,0.25,***,***,0.34,***,***,0.21,***,***,***,***,***,0.50,***,***,0.11,***,***,0.26,***,***,0.22,***,***,***,***,***,***,***,***
PIPO 22,***,***,***,***,***,***,***,***,***,***,0.20,***,***,0.23,***,***,0.17,***,***,0.13,***,***,0.33,***,***,***,***,***,***,***,***,0.43,***,***,0.13,***,***,0.32,***,***,0.24,***,***,***,***,***,0.31,***,***,0.09,***,***,0.26,***,***,0.36,***,***,***,***,***,***,***,***
PIPO 23,***,***,***,***,***,***,***,***,***,***,0.47,***,***,0.14,***,***,0.06,***,***,0.06,***,***,0.01,***,***,0.19,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 24,***,***,***,***,***,***,***,***,***,***,0.39,***,***,0.55,***,***,0.13,***,***,0.35,***,***,0.53,***,***,0.29,***,***,***,***,***,0.39,***,***,0.41,***,***,0.27,***,***,0.44,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 26,***,***,***,***,***,***,***,***,***,***,0.42,***,***,0.22,***,***,0.22,***,***,0.04,***,***,0.22,***,***,0.26,***,***,***,***,***,0.09,***,***,0.52,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 31,***,***,***,***,***,***,***,***,***,***,0.49,***,***,0.12,***,***,0.28,***,***,0.30,***,***,0.21,***,***,0.26,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 33,***,***,***,***,***,***,***,***,***,***,0.26,***,***,0.15,***,***,0.05,***,***,0.15,***,***,0.04,***,***,0.20,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 35,***,***,***,***,***,***,***,***,***,***,0.43,***,***,0.04,***,***,0.05,***,***,0.06,***,***,0.05,***,***,0.09,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 36,***,***,***,***,***,***,***,***,***,***,0.27,***,***,0.25,***,***,0.18,***,***,0.28,***,***,0.26,***,***,0.34,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 37,***,***,***,***,***,***,***,***,***,***,0.29,***,***,0.25,***,***,0.16,***,***,0.05,***,***,0.14,***,***,0.17,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 38,***,***,***,***,***,***,***,***,***,***,0.30,***,***,0.13,***,***,0.07,***,***,0.18,***,***,0.21,***,***,0.27,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 39,***,***,***,***,***,***,***,***,***,***,0.32,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 40,***,***,***,***,***,***,***,***,***,***,0.57,***,***,0.09,***,***,0.11,***,***,0.23,***,***,0.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 41,***,***,***,***,***,***,***,***,***,***,0.16,***,***,0.13,***,***,0.18,***,***,0.06,***,***,0.28,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 01,***,***,***,***,***,***,***,***,***,***,0.13,***,***,***,***,***,0.38,***,***,0.07,***,***,0.26,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 05,***,***,***,***,***,***,***,***,***,***,***,***,***,0.16,***,***,0.09,***,***,0.27,***,***,0.31,***,***,0.84,***,***,***,***,***,0.00,***,***,0.06,***,***,0.02,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 06,***,***,***,***,***,***,***,***,***,***,***,***,***,0.01,***,***,0.06,***,***,0.11,***,***,0.18,***,***,0.54,***,***,***,***,***,0.05,***,***,0.00,***,***,0.03,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 07,***,***,***,***,***,***,***,***,***,***,***,***,***,0.16,***,***,0.11,***,***,0.01,***,***,0.13,***,***,0.19,***,***,***,***,***,0.02,***,***,0.05,***,***,0.06,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 08,***,***,***,***,***,***,***,***,***,***,***,***,***,0.87,***,***,0.12,***,***,0.33,***,***,0.06,***,***,0.47,***,***,***,***,***,0.16,***,***,0.29,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 09,***,***,***,***,***,***,***,***,***,***,***,***,***,0.05,***,***,0.07,***,***,0.34,***,***,0.16,***,***,0.83,***,***,***,***,***,0.12,***,***,0.07,***,***,0.24,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 02,***,***,***,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.01,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Mean,0.92,1.02,-0.10,-11.09,0.98,-0.06,-6.75,1.34,-0.42,-45.91,0.82,0.10,11.25,0.30,0.62,67.48,0.23,0.69,75.28,0.25,0.67,72.92,0.26,0.66,72.00,0.36,0.56,61.03,0.96,-0.04,-4.88,0.15,0.77,84.10,0.14,0.78,84.74,0.16,0.76,82.96,0.20,0.72,77.83,0.41,0.51,55.52,0.15,0.77,83.25,0.16,0.76,82.64,0.18,0.74,80.89,0.16,0.76,82.40,0.18,0.74,80.29,0.17,0.75,81.06
