ProjectUnit = ALL_FMH
Summary Report = Surface Fuels
Report Attribute = Duff
Units = Tons per Acre

Macroplot,PR01-Attr,PR02-Attr,PR02-Diff,PR02-%Diff,PR03-Attr,PR03-Diff,PR03-%Diff,PR04-Attr,PR04-Diff,PR04-%Diff,Pre-Attr,Pre-Diff,Pre-%Diff,01Post-Attr,01Post-Diff,01Post-%Diff,01Year1-Attr,01Year1-Diff,01Year1-%Diff,01Year2-Attr,01Year2-Diff,01Year2-%Diff,01Year5-Attr,01Year5-Diff,01Year5-%Diff,01Year10-Attr,01Year10-Diff,01Year10-%Diff,01Year20-Attr,01Year20-Diff,01Year20-%Diff,02Post-Attr,02Post-Diff,02Post-%Diff,02Year1-Attr,02Year1-Diff,02Year1-%Diff,02Year2-Attr,02Year2-Diff,02Year2-%Diff,02Year5-Attr,02Year5-Diff,02Year5-%Diff,02Year10-Attr,02Year10-Diff,02Year10-%Diff,03Post-Attr,03Post-Diff,03Post-%Diff,03Year1-Attr,03Year1-Diff,03Year1-%Diff,03Year2-Attr,03Year2-Diff,03Year2-%Diff,03Year5-Attr,03Year5-Diff,03Year5-%Diff,03Year10-Attr,03Year10-Diff,03Year10-%Diff,04Post-Attr,04Post-Diff,04Post-%Diff
PIPN 01,***,***,***,***,***,***,***,***,***,***,24.22,***,***,12.13,***,***,13.93,***,***,14.94,***,***,4.16,***,***,14.23,***,***,***,***,***,0.29,***,***,1.39,***,***,2.60,***,***,1.68,***,***,7.89,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 02,***,***,***,***,***,***,***,***,***,***,21.15,***,***,18.72,***,***,15.15,***,***,15.24,***,***,8.98,***,***,5.46,***,***,***,***,***,1.26,***,***,0.92,***,***,2.39,***,***,0.21,***,***,3.61,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 03,***,***,***,***,***,***,***,***,***,***,8.35,***,***,4.87,***,***,2.85,***,***,2.77,***,***,3.06,***,***,***,***,***,***,***,***,4.83,***,***,4.66,***,***,1.34,***,***,***,***,***,***,***,***,3.57,***,***,1.55,***,***,1.68,***,***,0.97,***,***,2.94,***,***,3.61,***,***
PIPN 04,***,***,***,***,***,***,***,***,***,***,17.21,***,***,10.16,***,***,3.99,***,***,5.96,***,***,4.91,***,***,***,***,***,***,***,***,8.73,***,***,6.21,***,***,3.99,***,***,5.12,***,***,4.95,***,***,3.15,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 05,***,***,***,***,***,***,***,***,***,***,22.71,***,***,17.42,***,***,11.92,***,***,25.31,***,***,17.84,***,***,***,***,***,***,***,***,0.13,***,***,0.04,***,***,0.88,***,***,1.09,***,***,6.13,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 06,***,***,***,***,***,***,***,***,***,***,24.89,***,***,3.48,***,***,6.97,***,***,7.51,***,***,3.32,***,***,2.01,***,***,***,***,***,3.32,***,***,0.00,***,***,2.52,***,***,***,***,***,***,***,***,1.59,***,***,2.77,***,***,9.82,***,***,***,***,***,***,***,***,***,***,***
PIPN 07,***,***,***,***,***,***,***,***,***,***,14.56,***,***,4.78,***,***,1.13,***,***,4.07,***,***,4.11,***,***,***,***,***,***,***,***,0.67,***,***,6.09,***,***,3.86,***,***,***,***,***,***,***,***,1.72,***,***,2.52,***,***,1.30,***,***,2.06,***,***,3.57,***,***,2.94,***,***
PIPN 08,***,***,***,***,***,***,***,***,***,***,20.31,***,***,6.55,***,***,4.20,***,***,6.93,***,***,6.30,***,***,5.08,***,***,***,***,***,1.59,***,***,1.43,***,***,0.21,***,***,***,***,***,***,***,***,0.25,***,***,0.80,***,***,4.41,***,***,***,***,***,***,***,***,***,***,***
PIPN 09,***,***,***,***,***,***,***,***,***,***,11.92,***,***,6.67,***,***,8.86,***,***,12.80,***,***,7.68,***,***,***,***,***,***,***,***,2.10,***,***,8.90,***,***,5.04,***,***,9.57,***,***,6.38,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 10,***,***,***,***,***,***,***,***,***,***,9.57,***,***,3.27,***,***,2.35,***,***,3.40,***,***,3.90,***,***,***,***,***,***,***,***,2.90,***,***,3.32,***,***,2.94,***,***,1.05,***,***,6.88,***,***,4.32,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 12,***,***,***,***,***,***,***,***,***,***,22.25,***,***,9.19,***,***,5.12,***,***,12.09,***,***,10.53,***,***,***,***,***,***,***,***,1.97,***,***,1.80,***,***,4.74,***,***,6.42,***,***,3.90,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 13,***,***,***,***,***,***,***,***,***,***,11.33,***,***,5.16,***,***,5.75,***,***,5.04,***,***,4.16,***,***,2.52,***,***,***,***,***,1.26,***,***,1.13,***,***,3.02,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 15,***,***,***,***,***,***,***,***,***,***,29.00,***,***,5.83,***,***,2.90,***,***,8.18,***,***,9.82,***,***,9.19,***,***,***,***,***,5.75,***,***,2.60,***,***,5.41,***,***,***,***,***,***,***,***,4.11,***,***,11.54,***,***,5.25,***,***,***,***,***,***,***,***,***,***,***
PIPN 16,***,***,***,***,***,***,***,***,***,***,20.52,***,***,5.25,***,***,2.48,***,***,7.85,***,***,4.07,***,***,12.59,***,***,***,***,***,3.48,***,***,2.90,***,***,2.85,***,***,***,***,***,***,***,***,1.76,***,***,5.33,***,***,3.40,***,***,***,***,***,***,***,***,***,***,***
PIPN 17,***,***,***,***,***,***,***,***,***,***,23.92,***,***,8.69,***,***,7.26,***,***,3.19,***,***,5.20,***,***,5.41,***,***,***,***,***,1.93,***,***,3.06,***,***,3.57,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 18,***,***,***,***,***,***,***,***,***,***,18.85,***,***,8.44,***,***,2.85,***,***,3.19,***,***,8.69,***,***,1.13,***,***,***,***,***,0.34,***,***,1.13,***,***,2.06,***,***,***,***,***,***,***,***,1.39,***,***,2.06,***,***,3.23,***,***,***,***,***,***,***,***,***,***,***
PIPN 19,***,***,***,***,***,***,***,***,***,***,26.27,***,***,5.33,***,***,4.99,***,***,2.27,***,***,6.97,***,***,5.12,***,***,***,***,***,2.52,***,***,0.38,***,***,1.51,***,***,***,***,***,***,***,***,1.39,***,***,3.15,***,***,1.89,***,***,***,***,***,***,***,***,***,***,***
PIPN 20,***,***,***,***,***,***,***,***,***,***,16.12,***,***,3.32,***,***,1.05,***,***,7.09,***,***,4.57,***,***,5.71,***,***,***,***,***,1.93,***,***,3.40,***,***,1.85,***,***,***,***,***,***,***,***,2.18,***,***,4.91,***,***,8.18,***,***,***,***,***,***,***,***,***,***,***
PIPN 21,***,***,***,***,***,***,***,***,***,***,39.33,***,***,4.87,***,***,2.64,***,***,7.72,***,***,4.37,***,***,7.64,***,***,***,***,***,6.38,***,***,2.48,***,***,7.01,***,***,***,***,***,***,***,***,1.64,***,***,4.07,***,***,3.86,***,***,***,***,***,***,***,***,***,***,***
PIPN 22,***,***,***,***,***,***,***,***,***,***,19.68,***,***,12.80,***,***,3.95,***,***,6.25,***,***,5.62,***,***,7.22,***,***,***,***,***,4.20,***,***,3.86,***,***,2.98,***,***,***,***,***,***,***,***,1.22,***,***,4.07,***,***,3.99,***,***,***,***,***,***,***,***,***,***,***
PIPN 26,***,***,***,***,***,***,***,***,***,***,9.61,***,***,4.99,***,***,3.27,***,***,2.35,***,***,7.43,***,***,***,***,***,***,***,***,9.99,***,***,1.97,***,***,4.32,***,***,5.96,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 27,***,***,***,***,***,***,***,***,***,***,20.86,***,***,3.19,***,***,2.56,***,***,0.97,***,***,1.64,***,***,4.16,***,***,***,***,***,3.69,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 28,***,***,***,***,***,***,***,***,***,***,9.86,***,***,2.85,***,***,2.35,***,***,1.30,***,***,1.01,***,***,1.39,***,***,***,***,***,2.48,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 29,***,***,***,***,***,***,***,***,***,***,19.27,***,***,0.13,***,***,0.08,***,***,0.00,***,***,0.55,***,***,***,***,***,***,***,***,0.38,***,***,0.55,***,***,0.88,***,***,4.03,***,***,***,***,***,0.34,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 01,***,***,***,***,***,***,***,***,***,***,9.67,***,***,2.32,***,***,1.29,***,***,6.66,***,***,1.33,***,***,***,***,***,***,***,***,1.89,***,***,2.23,***,***,2.62,***,***,3.74,***,***,***,***,***,0.77,***,***,1.63,***,***,0.90,***,***,3.18,***,***,2.84,***,***,***,***,***
PIPO 02,***,***,***,***,***,***,***,***,***,***,14.09,***,***,2.71,***,***,3.09,***,***,3.78,***,***,0.64,***,***,***,***,***,***,***,***,1.55,***,***,0.52,***,***,3.22,***,***,0.90,***,***,***,***,***,0.52,***,***,2.45,***,***,1.63,***,***,1.98,***,***,2.02,***,***,***,***,***
PIPO 05,***,***,***,***,***,***,***,***,***,***,9.80,***,***,1.93,***,***,***,***,***,1.38,***,***,0.09,***,***,***,***,***,***,***,***,1.98,***,***,0.56,***,***,0.34,***,***,0.30,***,***,***,***,***,0.13,***,***,0.26,***,***,0.13,***,***,0.47,***,***,***,***,***,***,***,***
PIPO 06,***,***,***,***,***,***,***,***,***,***,3.65,***,***,1.76,***,***,3.87,***,***,2.15,***,***,0.77,***,***,***,***,***,***,***,***,0.13,***,***,2.28,***,***,1.85,***,***,1.03,***,***,***,***,***,0.86,***,***,0.26,***,***,0.00,***,***,0.69,***,***,***,***,***,***,***,***
PIPO 07,***,***,***,***,***,***,***,***,***,***,3.22,***,***,3.82,***,***,3.91,***,***,5.93,***,***,4.04,***,***,***,***,***,***,***,***,5.11,***,***,2.62,***,***,3.44,***,***,2.02,***,***,***,***,***,2.06,***,***,1.16,***,***,1.16,***,***,0.52,***,***,4.08,***,***,***,***,***
PIPO 08,***,***,***,***,***,***,***,***,***,***,3.52,***,***,2.71,***,***,***,***,***,2.45,***,***,1.93,***,***,2.49,***,***,3.44,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 09,***,***,***,***,***,***,***,***,***,***,9.71,***,***,5.20,***,***,3.01,***,***,4.47,***,***,0.77,***,***,***,***,***,***,***,***,1.89,***,***,0.86,***,***,2.96,***,***,1.72,***,***,***,***,***,1.72,***,***,0.26,***,***,0.86,***,***,0.90,***,***,2.66,***,***,***,***,***
PIPO 10,***,***,***,***,***,***,***,***,***,***,14.57,***,***,4.98,***,***,5.07,***,***,1.46,***,***,0.77,***,***,***,***,***,***,***,***,2.75,***,***,1.42,***,***,1.03,***,***,0.34,***,***,***,***,***,0.47,***,***,0.43,***,***,0.04,***,***,0.30,***,***,***,***,***,***,***,***
PIPO 11,***,***,***,***,***,***,***,***,***,***,8.42,***,***,10.61,***,***,5.29,***,***,4.73,***,***,4.13,***,***,***,***,***,***,***,***,4.17,***,***,5.72,***,***,5.63,***,***,4.13,***,***,***,***,***,1.07,***,***,1.07,***,***,2.19,***,***,1.85,***,***,***,***,***,***,***,***
PIPO 12,***,***,***,***,***,***,***,***,***,***,6.45,***,***,8.59,***,***,2.75,***,***,1.55,***,***,4.43,***,***,***,***,***,***,***,***,2.32,***,***,6.23,***,***,3.87,***,***,3.48,***,***,***,***,***,0.47,***,***,0.52,***,***,0.39,***,***,1.55,***,***,***,***,***,***,***,***
PIPO 13,***,***,***,***,***,***,***,***,***,***,8.72,***,***,5.16,***,***,4.98,***,***,2.15,***,***,5.63,***,***,***,***,***,***,***,***,2.11,***,***,0.47,***,***,2.66,***,***,1.50,***,***,***,***,***,2.54,***,***,0.04,***,***,1.03,***,***,1.46,***,***,4.13,***,***,***,***,***
PIPO 14,***,***,***,***,***,***,***,***,***,***,7.39,***,***,1.93,***,***,4.08,***,***,1.98,***,***,2.79,***,***,***,***,***,***,***,***,1.85,***,***,0.64,***,***,3.39,***,***,0.77,***,***,***,***,***,0.95,***,***,1.85,***,***,0.73,***,***,0.21,***,***,2.54,***,***,***,***,***
PIPO 15,***,***,***,***,***,***,***,***,***,***,10.87,***,***,2.28,***,***,4.47,***,***,3.70,***,***,4.21,***,***,***,***,***,***,***,***,6.70,***,***,3.61,***,***,6.79,***,***,5.29,***,***,***,***,***,2.36,***,***,2.32,***,***,2.41,***,***,3.57,***,***,***,***,***,***,***,***
PIPO 16,***,***,***,***,***,***,***,***,***,***,16.97,***,***,0.77,***,***,0.21,***,***,1.55,***,***,0.56,***,***,3.39,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 17,***,***,***,***,***,***,***,***,***,***,6.23,***,***,6.40,***,***,5.33,***,***,3.22,***,***,10.31,***,***,***,***,***,***,***,***,3.78,***,***,4.47,***,***,6.75,***,***,8.47,***,***,***,***,***,8.25,***,***,5.03,***,***,5.97,***,***,8.55,***,***,***,***,***,***,***,***
PIPO 19,***,***,***,***,***,***,***,***,***,***,15.17,***,***,***,***,***,7.43,***,***,1.59,***,***,6.27,***,***,11.95,***,***,***,***,***,0.52,***,***,2.11,***,***,2.23,***,***,1.03,***,***,2.71,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 20,***,***,***,***,***,***,***,***,***,***,9.37,***,***,8.38,***,***,5.63,***,***,4.04,***,***,9.15,***,***,***,***,***,***,***,***,9.37,***,***,4.34,***,***,9.71,***,***,6.32,***,***,***,***,***,7.00,***,***,8.68,***,***,7.22,***,***,11.82,***,***,***,***,***,***,***,***
PIPO 21,***,***,***,***,***,***,***,***,***,***,7.05,***,***,5.41,***,***,4.13,***,***,7.65,***,***,6.53,***,***,***,***,***,***,***,***,6.53,***,***,4.25,***,***,5.89,***,***,3.57,***,***,***,***,***,8.64,***,***,1.89,***,***,4.38,***,***,3.74,***,***,***,***,***,***,***,***
PIPO 22,***,***,***,***,***,***,***,***,***,***,3.48,***,***,3.95,***,***,2.96,***,***,2.23,***,***,5.59,***,***,***,***,***,***,***,***,7.39,***,***,2.28,***,***,5.46,***,***,4.17,***,***,***,***,***,5.33,***,***,1.50,***,***,4.38,***,***,6.19,***,***,***,***,***,***,***,***
PIPO 23,***,***,***,***,***,***,***,***,***,***,7.99,***,***,2.32,***,***,0.95,***,***,1.07,***,***,0.09,***,***,3.22,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 24,***,***,***,***,***,***,***,***,***,***,6.70,***,***,9.50,***,***,2.28,***,***,6.02,***,***,9.15,***,***,5.03,***,***,***,***,***,6.70,***,***,7.05,***,***,4.68,***,***,7.48,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 26,***,***,***,***,***,***,***,***,***,***,7.18,***,***,3.78,***,***,3.82,***,***,0.60,***,***,3.70,***,***,4.43,***,***,***,***,***,1.50,***,***,8.85,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 31,***,***,***,***,***,***,***,***,***,***,8.47,***,***,2.11,***,***,4.86,***,***,5.07,***,***,3.65,***,***,4.38,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 33,***,***,***,***,***,***,***,***,***,***,4.43,***,***,2.58,***,***,0.82,***,***,2.54,***,***,0.73,***,***,3.44,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 35,***,***,***,***,***,***,***,***,***,***,7.30,***,***,0.60,***,***,0.82,***,***,0.99,***,***,0.90,***,***,1.46,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 36,***,***,***,***,***,***,***,***,***,***,4.64,***,***,4.30,***,***,3.01,***,***,4.73,***,***,4.47,***,***,5.84,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 37,***,***,***,***,***,***,***,***,***,***,4.94,***,***,4.25,***,***,2.71,***,***,0.82,***,***,2.36,***,***,2.92,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 38,***,***,***,***,***,***,***,***,***,***,5.20,***,***,2.15,***,***,1.25,***,***,3.01,***,***,3.61,***,***,4.64,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 39,***,***,***,***,***,***,***,***,***,***,5.50,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 40,***,***,***,***,***,***,***,***,***,***,9.84,***,***,1.46,***,***,1.80,***,***,4.00,***,***,3.78,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 41,***,***,***,***,***,***,***,***,***,***,2.66,***,***,2.23,***,***,3.14,***,***,1.03,***,***,4.77,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 01,***,***,***,***,***,***,***,***,***,***,2.90,***,***,***,***,***,8.65,***,***,1.59,***,***,5.97,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 05,***,***,***,***,***,***,***,***,***,***,***,***,***,2.59,***,***,1.35,***,***,4.30,***,***,4.97,***,***,13.33,***,***,***,***,***,0.00,***,***,0.88,***,***,0.28,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 06,***,***,***,***,***,***,***,***,***,***,***,***,***,0.20,***,***,0.99,***,***,1.79,***,***,2.79,***,***,8.56,***,***,***,***,***,0.80,***,***,0.04,***,***,0.44,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 07,***,***,***,***,***,***,***,***,***,***,***,***,***,2.55,***,***,1.71,***,***,0.12,***,***,2.07,***,***,3.06,***,***,***,***,***,0.36,***,***,0.72,***,***,0.92,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 08,***,***,***,***,***,***,***,***,***,***,***,***,***,13.77,***,***,1.95,***,***,5.29,***,***,0.92,***,***,7.52,***,***,***,***,***,2.59,***,***,4.62,***,***,1.75,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 09,***,***,***,***,***,***,***,***,***,***,***,***,***,0.80,***,***,1.07,***,***,5.37,***,***,2.55,***,***,13.25,***,***,***,***,***,1.91,***,***,1.07,***,***,3.74,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 02,***,***,***,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Mean,15.61,17.03,-1.42,-9.10,16.25,-0.64,-4.11,22.27,-6.67,-42.70,14.00,1.61,10.31,5.22,10.39,66.55,3.97,11.64,74.58,4.38,11.23,71.93,4.49,11.11,71.21,6.01,9.60,61.48,16.99,-1.38,-8.85,2.49,13.12,84.08,2.39,13.22,84.67,2.68,12.93,82.85,3.51,12.09,77.48,7.05,8.56,54.83,2.64,12.97,83.07,2.71,12.89,82.61,2.98,12.63,80.91,2.78,12.83,82.21,3.10,12.51,80.17,2.96,12.65,81.03
