ProjectUnit = ALL_FMH
Summary Report = Surface Fuels
Report Attribute = 1000-hr Rotten
Units = Tons per Acre

Macroplot,PR01-Attr,PR02-Attr,PR02-Diff,PR02-%Diff,PR03-Attr,PR03-Diff,PR03-%Diff,PR04-Attr,PR04-Diff,PR04-%Diff,Pre-Attr,Pre-Diff,Pre-%Diff,01Post-Attr,01Post-Diff,01Post-%Diff,01Year1-Attr,01Year1-Diff,01Year1-%Diff,01Year2-Attr,01Year2-Diff,01Year2-%Diff,01Year5-Attr,01Year5-Diff,01Year5-%Diff,01Year10-Attr,01Year10-Diff,01Year10-%Diff,01Year20-Attr,01Year20-Diff,01Year20-%Diff,02Post-Attr,02Post-Diff,02Post-%Diff,02Year1-Attr,02Year1-Diff,02Year1-%Diff,02Year2-Attr,02Year2-Diff,02Year2-%Diff,02Year5-Attr,02Year5-Diff,02Year5-%Diff,02Year10-Attr,02Year10-Diff,02Year10-%Diff,03Post-Attr,03Post-Diff,03Post-%Diff,03Year1-Attr,03Year1-Diff,03Year1-%Diff,03Year2-Attr,03Year2-Diff,03Year2-%Diff,03Year5-Attr,03Year5-Diff,03Year5-%Diff,03Year10-Attr,03Year10-Diff,03Year10-%Diff,04Post-Attr,04Post-Diff,04Post-%Diff
PIED 10,***,***,***,***,***,***,***,***,***,***,0.43,***,***,0.15,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 11,***,***,***,***,***,***,***,***,***,***,0.90,***,***,0.00,***,***,0.74,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 12,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 13,***,***,***,***,***,***,***,***,***,***,1.07,***,***,1.07,***,***,3.78,***,***,1.69,***,***,0.75,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 14,***,***,***,***,***,***,***,***,***,***,2.46,***,***,0.81,***,***,0.25,***,***,1.61,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIED 15,***,***,***,***,***,***,***,***,***,***,1.60,***,***,0.80,***,***,0.11,***,***,0.45,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 01,***,***,***,***,***,***,***,***,***,***,46.68,***,***,43.06,***,***,7.18,***,***,10.26,***,***,22.40,***,***,31.92,***,***,***,***,***,5.87,***,***,2.83,***,***,3.16,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 03,***,***,***,***,***,***,***,***,***,***,17.47,***,***,2.43,***,***,11.49,***,***,3.46,***,***,9.01,***,***,6.06,***,***,***,***,***,4.47,***,***,3.01,***,***,3.53,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 11,***,***,***,***,***,***,***,***,***,***,4.70,***,***,***,***,***,***,***,***,***,***,***,3.32,***,***,5.57,***,***,***,***,***,0.00,***,***,0.91,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 12,***,***,***,***,***,***,***,***,***,***,25.59,***,***,14.86,***,***,14.22,***,***,14.15,***,***,23.43,***,***,13.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 15,***,***,***,***,***,***,***,***,***,***,15.64,***,***,1.78,***,***,12.45,***,***,4.20,***,***,9.29,***,***,19.69,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 01,***,***,***,***,***,***,***,***,***,***,5.93,***,***,0.63,***,***,0.97,***,***,1.73,***,***,0.57,***,***,0.53,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.99,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 02,***,***,***,***,***,***,***,***,***,***,1.56,***,***,0.00,***,***,3.09,***,***,1.51,***,***,0.37,***,***,0.53,***,***,***,***,***,0.00,***,***,0.00,***,***,0.17,***,***,3.70,***,***,1.38,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 03,***,***,***,***,***,***,***,***,***,***,0.00,***,***,1.12,***,***,0.53,***,***,0.74,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,2.31,***,***
PIPN 04,***,***,***,***,***,***,***,***,***,***,1.33,***,***,1.41,***,***,5.88,***,***,4.36,***,***,3.50,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.17,***,***,7.08,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 05,***,***,***,***,***,***,***,***,***,***,11.21,***,***,2.95,***,***,5.17,***,***,4.18,***,***,4.47,***,***,***,***,***,***,***,***,0.63,***,***,0.91,***,***,0.00,***,***,0.53,***,***,10.80,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 06,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,1.58,***,***,0.00,***,***,0.98,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 07,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***
PIPN 08,***,***,***,***,***,***,***,***,***,***,0.65,***,***,0.00,***,***,0.00,***,***,0.28,***,***,0.18,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.21,***,***,***,***,***,***,***,***,7.66,***,***,7.48,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 09,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 10,***,***,***,***,***,***,***,***,***,***,1.41,***,***,0.00,***,***,0.00,***,***,0.00,***,***,1.26,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 12,***,***,***,***,***,***,***,***,***,***,6.74,***,***,0.53,***,***,6.85,***,***,6.31,***,***,5.28,***,***,***,***,***,***,***,***,0.21,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.65,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 13,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 15,***,***,***,***,***,***,***,***,***,***,1.47,***,***,0.00,***,***,0.00,***,***,0.29,***,***,0.00,***,***,0.74,***,***,***,***,***,0.00,***,***,0.00,***,***,0.77,***,***,***,***,***,***,***,***,0.77,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 16,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.28,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 17,***,***,***,***,***,***,***,***,***,***,0.00,***,***,7.20,***,***,5.66,***,***,5.05,***,***,3.67,***,***,5.35,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 18,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.81,***,***,0.00,***,***,0.00,***,***,***,***,***,0.35,***,***,0.45,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 19,***,***,***,***,***,***,***,***,***,***,17.33,***,***,3.78,***,***,1.41,***,***,4.70,***,***,2.11,***,***,5.47,***,***,***,***,***,0.56,***,***,0.72,***,***,0.35,***,***,***,***,***,***,***,***,0.00,***,***,0.16,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 20,***,***,***,***,***,***,***,***,***,***,0.17,***,***,0.00,***,***,0.00,***,***,0.21,***,***,0.00,***,***,3.94,***,***,***,***,***,0.00,***,***,0.00,***,***,0.28,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 21,***,***,***,***,***,***,***,***,***,***,0.35,***,***,0.28,***,***,0.00,***,***,0.00,***,***,0.00,***,***,1.01,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.21,***,***,0.28,***,***,0.16,***,***,***,***,***,***,***,***,***,***,***
PIPN 22,***,***,***,***,***,***,***,***,***,***,0.16,***,***,0.00,***,***,0.00,***,***,0.35,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***
PIPN 26,***,***,***,***,***,***,***,***,***,***,2.64,***,***,0.00,***,***,0.28,***,***,0.21,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 27,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.44,***,***,0.00,***,***,0.00,***,***,5.42,***,***,***,***,***,0.53,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 28,***,***,***,***,***,***,***,***,***,***,0.16,***,***,0.00,***,***,0.44,***,***,0.00,***,***,0.63,***,***,0.28,***,***,***,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPN 29,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.21,***,***,***,***,***,15.54,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 01,***,***,***,***,***,***,***,***,***,***,0.32,***,***,0.00,***,***,1.96,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,1.01,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,4.65,***,***,***,***,***
PIPO 02,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.44,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.22,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***
PIPO 05,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.14,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.79,***,***,***,***,***,***,***,***
PIPO 06,***,***,***,***,***,***,***,***,***,***,2.17,***,***,0.11,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***
PIPO 07,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***
PIPO 08,***,***,***,***,***,***,***,***,***,***,4.06,***,***,3.19,***,***,***,***,***,0.31,***,***,0.75,***,***,0.79,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 09,***,***,***,***,***,***,***,***,***,***,0.92,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.49,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.37,***,***,***,***,***
PIPO 10,***,***,***,***,***,***,***,***,***,***,6.60,***,***,1.57,***,***,1.26,***,***,2.06,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.11,***,***,0.22,***,***,0.33,***,***,***,***,***,0.11,***,***,0.00,***,***,0.57,***,***,0.57,***,***,***,***,***,***,***,***
PIPO 11,***,***,***,***,***,***,***,***,***,***,1.12,***,***,0.00,***,***,0.20,***,***,1.19,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.11,***,***,0.76,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***
PIPO 12,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.09,***,***,2.69,***,***,0.15,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.32,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***
PIPO 13,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.11,***,***,***,***,***
PIPO 14,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***
PIPO 15,***,***,***,***,***,***,***,***,***,***,5.12,***,***,1.13,***,***,1.83,***,***,0.26,***,***,0.74,***,***,***,***,***,***,***,***,0.80,***,***,0.57,***,***,0.57,***,***,0.00,***,***,***,***,***,0.36,***,***,0.33,***,***,0.40,***,***,0.65,***,***,***,***,***,***,***,***
PIPO 16,***,***,***,***,***,***,***,***,***,***,0.44,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,2.75,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 17,***,***,***,***,***,***,***,***,***,***,0.14,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.14,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***
PIPO 19,***,***,***,***,***,***,***,***,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.31,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,7.09,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 20,***,***,***,***,***,***,***,***,***,***,7.27,***,***,3.73,***,***,0.79,***,***,2.77,***,***,0.42,***,***,***,***,***,***,***,***,3.27,***,***,2.59,***,***,1.66,***,***,0.43,***,***,***,***,***,3.26,***,***,2.95,***,***,4.09,***,***,2.42,***,***,***,***,***,***,***,***
PIPO 21,***,***,***,***,***,***,***,***,***,***,3.33,***,***,3.95,***,***,0.00,***,***,1.14,***,***,0.08,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.08,***,***,0.08,***,***,0.26,***,***,0.39,***,***,***,***,***,***,***,***
PIPO 22,***,***,***,***,***,***,***,***,***,***,0.43,***,***,0.87,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.18,***,***,***,***,***,***,***,***
PIPO 23,***,***,***,***,***,***,***,***,***,***,0.11,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 24,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.56,***,***,0.96,***,***,***,***,***,0.71,***,***,0.87,***,***,0.87,***,***,2.76,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 26,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.08,***,***,***,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 31,***,***,***,***,***,***,***,***,***,***,2.55,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 33,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.14,***,***,0.00,***,***,0.00,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 35,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 36,***,***,***,***,***,***,***,***,***,***,1.70,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.08,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 37,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,1.45,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 38,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.49,***,***,0.37,***,***,0.11,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 39,***,***,***,***,***,***,***,***,***,***,7.17,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 40,***,***,***,***,***,***,***,***,***,***,0.49,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIPO 41,***,***,***,***,***,***,***,***,***,***,0.28,***,***,0.08,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 01,***,***,***,***,***,***,***,***,***,***,0.56,***,***,***,***,***,0.63,***,***,0.56,***,***,0.49,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 05,***,***,***,***,***,***,***,***,***,***,***,***,***,7.72,***,***,9.80,***,***,5.17,***,***,4.14,***,***,19.34,***,***,***,***,***,7.32,***,***,3.99,***,***,5.74,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 06,***,***,***,***,***,***,***,***,***,***,***,***,***,0.00,***,***,3.00,***,***,7.91,***,***,19.91,***,***,19.01,***,***,***,***,***,10.99,***,***,8.47,***,***,11.50,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 07,***,***,***,***,***,***,***,***,***,***,***,***,***,2.46,***,***,5.07,***,***,3.47,***,***,6.36,***,***,30.41,***,***,***,***,***,5.73,***,***,6.37,***,***,3.85,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 08,***,***,***,***,***,***,***,***,***,***,***,***,***,15.39,***,***,0.99,***,***,3.09,***,***,0.00,***,***,3.41,***,***,***,***,***,6.11,***,***,10.68,***,***,7.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
PIEN 09,***,***,***,***,***,***,***,***,***,***,***,***,***,1.41,***,***,4.84,***,***,6.56,***,***,11.01,***,***,4.37,***,***,***,***,***,13.50,***,***,9.19,***,***,4.28,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
SHOS 02,***,***,***,***,***,***,***,***,***,***,***,***,***,0.00,***,***,0.00,***,***,0.00,***,***,0.00,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Mean,5.54,5.95,-0.41,-7.33,7.68,-2.14,-38.60,7.38,-1.84,-33.11,4.24,1.30,23.46,1.63,3.92,70.63,1.61,3.93,70.94,1.30,4.25,76.62,1.75,3.79,68.43,5.11,0.44,7.87,19.80,-14.26,-257.19,1.43,4.11,74.21,1.29,4.25,76.70,1.24,4.31,77.69,1.35,4.19,75.58,4.78,0.77,13.87,1.64,3.90,70.34,0.57,4.98,89.80,0.20,5.34,96.34,0.28,5.27,94.99,0.64,4.90,88.44,0.77,4.77,86.12
